SPECTRUM,DATE,TIME,LIVE,REAL
202306162219_newGe_newMCA_Co_15MeV-01-00.csv,23-06-16,22:03:17,926.48,931.06
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,732,998,768,757,711,719,704,639,691
60,638,634,635,651,548,620,591,591,595,572
70,575,561,560,473,558,618,520,567,506,500
80,510,497,532,476,501,461,599,457,496,530
90,712,463,444,490,489,487,491,464,464,493
100,458,455,422,458,483,419,451,488,434,482
110,443,423,508,463,440,454,476,486,467,524
120,480,485,524,495,523,497,537,526,531,551
130,495,520,592,593,620,623,554,579,635,609
140,600,672,580,568,526,497,498,490,440,439
150,457,441,451,455,456,427,417,405,436,419
160,402,443,468,447,441,397,412,292,332,313
170,320,297,316,3892,2228,206,200,201,167,183
180,166,199,158,181,119,118,109,109,85,89
190,96,102,112,106,93,101,359,4762,260,47
200,47,50,41,53,60,39,47,36,63,42
210,50,32,38,46,53,89,1101,76,25,23
220,28,21,27,36,20,14,19,18,23,27
230,22,19,17,30,26,30,25,18,17,17
240,10,22,20,10,12,17,17,20,18,24
250,12,11,9,14,14,10,21,13,14,9
260,19,79,13,18,14,10,11,14,10,12
270,11,14,13,17,11,10,8,9,18,9
280,12,7,7,22,13,12,6,10,16,9
290,7,11,11,16,12,8,13,8,9,7
300,14,8,8,8,8,7,13,15,9,12
310,9,20,11,10,12,8,8,6,7,10
320,8,7,16,6,7,9,25,13,10,5
330,12,8,8,5,6,10,14,6,16,8
340,7,7,6,8,11,8,6,10,13,6
350,5,4,10,8,5,1,9,8,2,2
360,3,0,7,10,3,5,2,0,6,6
370,7,38,4,2,2,0,0,3,1,2
380,1,1,3,0,0,1,4,60,12,0
390,0,0,0,0,0,1,0,0,2,2
400,0,0,0,0,0,3,0,0,0,0
410,0,0,1,0,0,0,0,0,0,1
420,0,0,0,1,1,1,1,0,1,0
430,0,1,0,1,0,1,0,0,0,0
440,1,0,1,1,2,0,0,1,0,0
450,1,0,0,2,1,0,2,1,1,1
460,0,1,0,0,0,0,1,3,0,1
470,0,0,1,1,0,0,2,0,0,0
480,0,0,0,0,0,0,1,0,0,0
490,0,1,0,0,0,0,0,0,0,0
500,1,0,0,0,1,0,2,1,0,2
510,1,0,0,2,0,0,0,2,1,0
520,0,1,0,0,1,0,0,1,1,1
530,0,0,1,0,0,0,0,1,0,0
540,0,1,0,0,0,2,1,1,0,1
550,0,1,1,1,0,0,1,0,1,0
560,0,0,1,2,0,0,1,3,1,0
570,1,1,0,1,1,2,0,1,1,1
580,0,1,1,0,0,1,1,2,1,0
590,1,3,0,1,1,1,0,1,1,1
600,2,1,2,0,1,0,0,1,1,0
610,0,0,0,0,0,0,0,2,0,0
620,2,4,3,1,1,0,2,0,1,0
630,1,0,0,0,2,0,0,0,1,0
640,1,4,2,1,2,0,3,0,1,0
650,0,1,0,0,0,1,0,0,0,0
660,0,0,1,0,0,1,0,1,1,1
670,0,1,1,0,1,0,1,0,0,0
680,4,0,1,1,0,1,0,0,3,0
690,0,0,1,0,2,0,1,0,0,2
700,1,0,1,0,3,0,0,1,0,1
710,0,1,2,2,0,1,2,3,2,0
720,0,0,1,1,2,0,1,1,0,1
730,1,2,2,0,1,1,0,1,0,1
740,0,2,3,0,1,0,1,1,3,1
750,1,0,1,1,0,3,2,1,2,0
760,0,0,2,0,0,2,1,2,3,0
770,3,0,2,0,2,2,0,1,1,1
780,1,0,2,0,6,1,0,0,2,1
790,0,1,1,1,3,1,0,0,0,1
800,0,1,1,0,2,1,0,1,1,2
810,0,2,2,1,1,2,0,0,0,1
820,0,2,1,2,2,0,0,4,2,1
830,2,0,3,1,1,4,1,0,0,1
840,0,0,2,2,2,0,2,0,0,0
850,2,0,1,6,2,3,0,1,0,0
860,1,0,0,0,1,3,1,1,0,1
870,0,1,4,3,0,1,1,0,0,1
880,1,1,1,0,4,1,2,2,1,1
890,0,3,1,1,1,2,2,1,0,3
900,0,2,2,2,1,1,2,2,3,1
910,1,1,0,1,1,5,0,1,1,1
920,1,1,1,1,0,3,1,1,0,0
930,1,3,2,3,3,2,0,0,4,1
940,4,2,2,3,0,4,1,2,1,0
950,2,1,0,4,1,1,0,1,2,1
960,1,1,1,0,1,1,0,1,2,1
970,1,3,2,3,0,0,1,1,3,2
980,3,1,1,2,5,0,1,1,0,0
990,1,0,1,1,1,1,1,3,2,3
1000,1,1,2,2,1,0,2,1,2,3
1010,0,2,1,0,1,5,3,1,1,1
1020,1,0,8,4,1,1,0,0,4,1
1030,0,0,2,2,2,2,1,1,1,0
1040,1,3,1,0,1,3,1,2,2,3
1050,4,2,0,2,1,3,3,2,0,3
1060,1,2,1,2,1,1,3,4,2,2
1070,2,6,1,2,2,4,1,4,1,1
1080,4,3,3,1,2,4,1,1,3,0
1090,4,0,3,2,0,0,2,3,0,1
1100,2,7,2,4,1,0,0,1,5,6
1110,2,2,1,4,1,1,2,2,1,2
1120,4,2,1,1,1,1,4,2,3,4
1130,1,4,2,2,3,6,1,0,4,1
1140,1,2,8,2,2,2,0,1,0,1
1150,4,3,0,2,4,3,6,4,3,3
1160,2,2,3,2,2,0,5,4,4,2
1170,0,1,2,3,3,5,2,6,5,0
1180,2,0,2,2,5,4,2,1,4,3
1190,0,0,2,5,1,1,4,3,5,1
1200,4,3,5,1,2,1,4,2,4,3
1210,1,2,1,7,1,1,2,3,2,5
1220,1,6,1,1,5,3,4,2,3,3
1230,2,2,7,1,5,3,3,4,7,5
1240,4,5,2,4,6,6,10,1,1,2
1250,2,1,5,5,2,2,4,1,4,6
1260,4,2,3,2,5,2,4,4,8,3
1270,7,2,3,3,2,3,2,4,5,3
1280,2,3,4,5,1,1,4,3,2,1
1290,2,7,6,5,2,1,4,7,4,2
1300,9,2,1,8,1,7,4,5,3,5
1310,6,2,3,5,4,4,4,3,7,4
1320,2,5,2,5,2,3,1,3,5,3
1330,3,7,5,1,8,7,3,3,3,1
1340,5,2,4,5,4,2,5,2,1,4
1350,3,5,4,3,6,5,4,4,2,3
1360,3,5,3,6,9,7,8,5,9,7
1370,1,5,4,5,3,3,8,4,8,4
1380,4,4,3,5,4,4,8,5,2,4
1390,7,7,0,3,1,6,2,4,6,0
1400,6,4,7,5,4,6,7,3,5,6
1410,3,5,7,8,4,4,4,1,4,5
1420,5,10,2,5,10,5,6,3,7,6
1430,4,6,2,8,4,5,4,7,4,3
1440,7,7,3,2,4,12,4,7,8,3
1450,4,5,5,7,6,4,4,8,6,6
1460,5,8,3,6,6,9,5,7,8,6
1470,6,9,5,6,9,4,7,11,10,7
1480,6,3,6,5,9,5,8,8,8,7
1490,4,8,7,8,6,4,6,9,11,2
1500,5,1,4,10,5,6,12,4,4,6
1510,11,5,6,6,2,10,9,4,6,9
1520,8,8,7,5,6,8,10,5,5,10
1530,4,4,2,8,2,7,9,4,7,10
1540,8,10,5,9,7,2,6,9,5,9
1550,12,7,7,5,8,7,8,10,9,12
1560,4,7,6,11,7,11,6,5,8,6
1570,5,7,4,13,7,5,7,9,5,7
1580,12,9,10,9,10,8,10,6,5,8
1590,12,11,9,5,12,7,6,9,10,11
1600,9,11,8,3,7,4,4,4,5,4
1610,9,12,11,13,5,9,7,9,11,10
1620,7,13,6,7,7,9,10,6,6,4
