SPECTRUM,DATE,TIME,LIVE,REAL
202306141125_newGe_newMCA_Co-01-00.csv,23-06-14,11:13:21,643.26,646.32
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,479,711,557,522,480,512,524,467,494
60,514,444,453,471,416,386,396,421,485,418
70,412,387,371,405,364,440,374,350,358,362
80,337,381,341,343,332,339,413,330,326,390
90,571,303,321,308,320,312,331,318,312,328
100,311,344,345,350,330,342,325,343,300,331
110,333,327,304,352,349,316,350,343,336,363
120,327,377,314,354,331,363,362,390,361,388
130,376,390,395,417,429,437,425,422,448,441
140,459,432,420,431,329,333,338,322,331,358
150,296,328,298,314,293,295,297,290,305,278
160,334,325,334,285,319,303,287,233,208,203
170,201,233,220,2860,1419,148,145,153,134,112
180,107,123,116,145,106,83,81,72,80,65
190,90,68,88,64,68,85,246,3399,156,34
200,20,36,37,35,47,33,32,32,37,27
210,36,27,32,25,26,60,734,49,21,10
220,14,19,15,20,11,11,14,13,17,10
230,14,14,16,16,12,31,19,9,10,17
240,15,9,10,8,10,10,17,9,6,9
250,13,8,6,11,8,10,11,12,8,10
260,8,49,7,10,10,9,12,14,7,10
270,6,6,10,10,14,5,7,8,9,8
280,4,9,10,11,6,10,6,11,6,8
290,5,13,8,7,9,1,6,9,8,7
300,12,4,9,11,4,6,7,11,11,11
310,5,9,7,8,12,5,6,11,6,3
320,6,8,5,6,7,7,19,7,7,10
330,4,2,8,4,7,2,7,4,13,12
340,3,4,4,5,10,5,11,6,3,5
350,5,3,6,6,3,5,3,3,5,4
360,3,5,4,4,0,3,5,0,0,1
370,5,39,2,4,2,0,0,2,2,1
380,0,0,1,0,3,3,5,55,4,0
390,1,0,1,0,1,2,0,0,0,1
400,0,0,0,0,0,0,0,1,1,1
410,0,0,0,0,0,0,1,0,1,0
420,1,1,2,0,1,0,0,0,0,0
430,1,0,0,0,0,1,1,1,0,0
440,1,0,0,0,0,0,0,0,0,0
450,0,0,0,0,0,1,0,0,0,0
460,0,0,0,0,0,0,0,0,0,0
470,0,0,0,0,1,0,1,0,0,0
480,1,0,0,0,0,0,0,0,2,0
490,0,0,2,0,1,0,0,0,0,2
500,0,0,0,0,1,1,2,0,0,1
510,0,0,0,0,1,0,0,0,0,1
520,1,0,1,0,1,1,0,0,0,0
530,0,0,0,1,1,0,1,1,0,0
540,1,1,0,1,1,1,1,0,2,3
550,1,0,0,0,0,0,1,0,0,0
560,1,0,0,3,0,3,0,0,0,1
570,0,1,1,0,2,0,1,1,0,0
580,1,0,0,0,1,1,0,0,1,1
590,0,1,1,0,2,2,0,0,0,0
600,2,1,0,1,0,0,1,0,1,0
610,0,1,1,0,0,0,0,0,0,1
620,0,0,0,1,1,0,0,1,0,0
630,2,0,2,1,1,1,3,0,0,0
640,0,1,1,0,0,2,1,3,1,0
650,2,1,0,0,0,0,0,1,1,0
660,0,0,0,0,1,1,0,0,1,1
670,1,1,4,1,1,2,1,0,0,0
680,1,0,1,0,0,1,1,0,0,3
690,1,0,2,0,1,1,1,2,1,0
700,0,1,1,1,2,1,0,1,0,3
710,0,1,1,1,1,0,1,0,0,1
720,1,0,1,1,0,0,0,0,0,0
730,0,0,0,0,1,0,2,1,1,1
740,1,1,1,0,0,0,1,0,0,1
750,2,2,1,0,0,1,0,1,2,0
760,1,1,1,0,3,0,0,1,0,0
770,1,0,1,0,0,2,1,1,0,0
780,3,5,0,0,0,4,0,3,0,0
790,1,1,1,1,1,1,0,4,2,1
800,1,1,0,0,0,3,0,2,1,0
810,0,1,0,2,1,1,0,0,0,0
820,1,0,1,3,2,3,1,1,1,0
830,0,1,2,0,1,0,1,0,1,0
840,0,0,0,1,0,2,1,1,0,2
850,3,1,2,1,0,0,2,1,3,1
860,1,3,1,3,1,1,1,1,4,0
870,2,0,2,0,3,3,1,1,0,3
880,0,0,1,3,1,2,1,1,2,0
890,0,2,2,1,2,0,2,1,2,0
900,5,0,4,0,3,1,3,0,1,3
910,0,0,1,3,3,2,1,1,1,1
920,1,1,2,2,2,1,2,1,4,1
930,2,1,1,0,3,0,5,1,3,1
940,1,3,0,1,2,2,2,1,0,1
950,1,2,1,1,3,1,3,4,0,5
960,2,3,1,4,0,0,2,0,1,3
970,1,0,1,3,6,1,1,0,0,2
980,0,5,2,1,2,1,4,1,2,1
990,5,0,1,1,2,4,2,3,5,3
1000,1,0,2,5,5,4,1,4,2,2
1010,5,3,0,2,1,1,1,3,1,1
1020,1,2,3,0,3,4,0,1,2,3
1030,6,2,5,3,2,6,2,1,2,4
1040,3,0,0,4,2,2,2,4,3,3
1050,3,1,3,4,5,1,1,2,3,4
1060,2,5,4,2,3,2,0,2,4,4
1070,1,0,2,2,3,2,5,3,1,1
1080,4,3,3,3,3,3,5,2,5,3
1090,2,1,2,3,4,3,3,1,3,2
1100,2,4,5,1,3,3,1,1,3,2
1110,1,5,2,2,6,4,2,7,7,4
1120,2,0,4,2,2,0,3,4,2,5
1130,4,4,6,3,2,3,1,4,1,5
1140,4,6,5,4,3,6,1,2,2,3
1150,2,1,1,4,3,3,8,1,0,7
1160,2,3,4,4,4,4,4,5,11,1
1170,3,2,5,7,4,3,3,2,2,2
1180,2,1,4,5,5,8,1,6,6,5
1190,0,3,4,2,2,4,2,1,3,2
1200,2,5,9,5,5,1,4,5,5,2
1210,2,4,1,6,3,3,4,4,6,5
1220,2,8,7,4,1,2,7,4,4,3
1230,4,5,1,2,0,3,4,4,9,3
1240,6,1,1,5,4,4,6,6,3,6
1250,5,4,7,4,8,4,4,7,2,4
1260,4,4,9,5,5,9,7,2,4,6
1270,9,6,2,2,4,5,2,4,3,3
1280,2,4,3,6,6,3,7,5,4,3
1290,4,3,6,5,3,5,3,4,3,3
1300,8,5,3,6,7,5,5,3,4,5
1310,5,6,4,6,6,6,4,6,6,4
1320,4,9,4,8,4,10,4,4,3,8
1330,5,6,6,6,8,6,5,9,6,1
1340,4,8,10,5,3,4,5,9,11,1
1350,6,7,3,7,6,9,7,6,6,7
1360,5,11,7,5,5,4,4,5,3,3
1370,4,8,3,9,5,1,5,4,4,4
1380,6,9,3,8,12,8,9,4,5,6
1390,8,7,6,4,3,2,5,6,11,3
1400,9,4,5,4,4,5,4,9,7,13
1410,3,7,4,4,7,10,11,10,7,4
1420,6,6,8,6,8,5,3,8,1,6
1430,10,3,7,12,10,13,5,4,10,5
1440,9,8,7,9,6,6,11,6,7,6
1450,9,8,11,5,4,5,5,8,12,6
1460,6,1,10,6,7,7,6,4,14,9
1470,8,5,5,7,8,7,7,4,6,5
1480,4,12,4,6,7,11,4,10,2,8
1490,5,7,4,12,9,11,13,4,7,9
1500,6,7,6,7,11,5,11,5,11,8
1510,9,4,6,10,8,4,9,6,11,8
1520,9,6,2,15,12,7,9,13,10,6
1530,9,7,14,9,13,6,10,9,9,9
1540,7,10,17,13,12,9,8,8,18,11
1550,8,7,11,6,10,11,15,13,12,8
1560,6,8,9,11,8,10,15,6,6,9
1570,8,8,12,10,13,10,7,9,9,6
1580,12,9,12,13,11,6,11,7,10,7
1590,11,9,6,12,8,11,9,10,6,14
1600,13,16,13,10,9,10,20,9,9,11
1610,11,10,12,8,8,9,10,13,8,12
1620,16,17,10,10,14,11,11,16,14,12
