SPECTRUM,DATE,TIME,LIVE,REAL
202306070134_8MeV_Co_Xm12_Zp12-01-00.csv,23-06-07,01:30:09,229.52,230.22
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,125,167,138,116,106,119,104,110,113
60,113,119,116,100,88,79,78,86,99,85
70,98,70,83,84,65,101,64,62,60,69
80,75,73,60,66,80,71,84,85,77,70
90,136,71,60,45,47,57,44,59,64,68
100,52,57,64,45,48,57,59,72,58,55
110,34,50,51,60,60,60,52,44,51,66
120,63,60,53,52,47,59,43,49,52,57
130,51,53,48,61,71,77,46,58,66,53
140,62,63,54,67,46,42,38,40,45,46
150,50,38,47,38,53,56,49,45,30,45
160,53,41,52,50,45,46,35,29,28,55
170,42,31,31,360,137,21,25,34,32,30
180,32,35,32,27,26,17,22,23,20,27
190,19,12,15,21,11,17,43,322,15,10
200,11,2,8,15,14,7,8,9,15,6
210,7,6,6,5,14,36,297,14,4,2
220,3,2,1,7,6,3,4,1,3,4
230,4,1,4,1,2,9,3,1,0,1
240,2,3,3,0,0,4,4,0,3,2
250,3,2,0,1,5,1,4,3,3,1
260,4,21,2,2,0,1,1,2,2,2
270,1,1,3,2,1,3,2,2,2,1
280,2,0,3,3,2,2,3,2,2,1
290,1,2,3,1,2,4,4,1,3,8
300,3,0,0,3,3,2,1,3,3,1
310,3,5,3,1,0,1,1,1,1,4
320,4,0,0,3,1,0,2,2,2,2
330,3,4,0,1,2,1,2,1,1,1
340,3,1,1,3,2,2,2,1,3,4
350,1,5,4,3,1,2,1,2,1,0
360,3,4,4,2,0,0,0,0,0,1
370,0,1,1,1,0,1,0,0,0,1
380,1,0,1,0,0,0,3,18,1,1
390,0,0,0,1,1,1,0,0,0,0
400,0,1,0,0,0,0,0,0,0,0
410,0,0,2,0,0,1,1,0,0,0
420,0,0,1,0,0,0,1,0,1,0
430,0,0,0,0,0,0,0,0,0,0
440,0,1,0,1,0,0,0,0,0,0
450,0,0,0,0,1,0,0,0,0,0
460,1,0,0,0,0,1,0,0,1,0
470,1,0,1,1,1,0,0,0,2,0
480,0,0,1,0,1,2,1,0,0,0
490,2,0,0,0,0,0,1,1,0,1
500,1,1,1,0,1,0,0,0,2,0
510,1,1,0,0,0,0,0,0,1,0
520,0,1,0,1,1,0,1,0,0,0
530,0,2,1,0,1,1,0,1,0,0
540,2,0,0,1,1,1,0,0,0,1
550,0,1,0,0,0,1,0,0,0,0
560,1,0,1,0,3,1,1,0,0,2
570,1,1,0,1,0,0,0,1,0,1
580,0,1,0,0,0,1,0,2,0,0
590,0,1,0,1,1,1,0,3,0,1
600,1,0,2,0,0,0,1,1,1,3
610,0,2,0,0,1,1,0,0,2,1
620,4,0,1,1,1,3,0,0,2,1
630,1,5,1,1,1,2,1,1,1,1
640,1,1,0,0,1,1,0,0,2,0
650,0,2,2,1,1,2,1,0,0,0
660,1,2,0,1,1,0,0,2,2,1
670,0,0,3,1,4,2,1,0,3,1
680,2,2,0,4,1,1,1,0,2,0
690,3,0,1,2,2,1,2,2,0,1
700,1,2,1,3,3,2,2,0,2,3
710,0,2,0,0,2,0,0,2,2,1
720,1,2,3,0,1,0,1,2,2,1
730,2,2,1,1,0,1,2,0,1,3
740,0,1,1,2,3,3,0,2,1,1
750,2,4,1,2,3,1,3,0,2,1
760,0,2,1,3,2,0,0,2,1,3
770,3,1,2,5,1,2,3,0,1,1
780,0,1,2,1,2,2,2,0,4,1
790,3,4,1,2,0,1,4,1,4,4
800,2,0,5,1,1,1,5,3,1,1
810,4,0,1,2,7,5,3,4,3,2
820,2,1,1,0,2,2,1,2,2,2
830,1,2,3,3,1,0,1,1,3,2
840,2,2,5,4,2,2,4,3,4,4
850,2,3,2,2,2,2,0,2,3,3
860,3,4,1,3,2,2,3,5,3,3
870,4,1,8,2,3,3,3,3,2,1
880,0,2,1,3,1,2,5,3,2,3
890,1,0,2,7,4,0,2,4,2,3
900,2,4,3,1,7,2,0,2,2,3
910,7,3,6,3,1,2,3,1,4,1
920,4,1,3,4,0,0,4,4,1,2
930,1,5,1,1,3,3,3,5,3,5
940,3,3,6,6,2,3,4,3,2,2
950,7,1,6,4,2,5,6,1,3,1
960,3,7,5,2,4,8,2,6,2,7
970,4,5,4,5,4,6,6,2,2,3
980,5,3,3,5,4,2,4,3,5,5
990,4,5,6,5,4,3,5,6,2,2
1000,2,2,5,2,6,3,4,7,2,6
1010,1,4,5,4,2,5,5,9,5,5
1020,5,5,5,7,6,1,6,5,7,4
1030,6,8,2,2,8,4,3,5,8,4
1040,2,4,4,7,5,3,8,9,4,6
1050,3,6,6,10,8,8,7,10,3,4
1060,6,8,8,7,10,8,7,1,6,4
1070,6,9,13,9,6,9,5,5,4,6
1080,10,11,12,7,11,9,13,7,7,4
1090,7,6,8,10,9,6,9,10,5,8
1100,8,5,8,8,10,7,12,7,8,7
1110,9,11,11,14,12,9,6,6,16,12
1120,9,9,10,13,11,12,14,7,12,11
1130,9,17,14,11,21,15,9,7,9,15
1140,11,11,16,10,16,8,10,17,11,19
1150,18,14,6,12,15,20,14,20,18,16
1160,11,14,13,14,15,24,21,13,18,18
1170,17,18,31,24,21,27,19,26,17,19
1180,28,22,28,25,21,22,23,30,22,22
1190,15,29,23,27,35,28,21,24,19,29
1200,22,9,26,19,18,28,29,35,29,35
1210,55,40,63,92,125,122,176,196,201,158
1220,95,59,11,3,0,0,0,0,0,0
1230,1,0,0,0,0,0,0,0,0,0
1240,0,1,0,1,0,0,0,1,0,0
1250,0,0,0,0,0,0,0,1,0,0
1260,0,0,0,0,0,0,0,0,0,0
1270,0,0,0,0,0,0,0,1,0,1
1280,0,0,0,0,0,0,0,0,0,0
1290,0,0,0,0,0,0,0,1,0,0
1300,0,1,0,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0,0,0
1320,0,1,0,0,0,0,0,0,0,0
1330,0,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,1,1,0,0
1360,0,0,0,0,0,0,0,1,0,1
1370,0,0,0,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,0,0,0,0
1390,0,0,0,0,0,0,0,0,0,0
1400,0,0,0,0,0,0,0,0,1,1
1410,0,0,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,0,0,0,0
1430,0,0,0,0,0,0,0,0,0,0
1440,0,0,0,1,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0,0,0
1460,0,0,0,0,0,0,0,0,0,0
1470,1,0,0,0,0,0,0,0,0,0
1480,0,0,0,0,0,1,0,1,0,0
1490,0,0,0,0,0,0,0,0,0,1
1500,0,0,0,2,0,0,0,0,0,0
1510,0,0,0,0,0,0,0,0,0,0
1520,0,0,0,0,0,0,0,0,0,0
1530,0,0,0,1,1,0,0,0,0,0
1540,0,0,0,0,0,0,0,0,0,1
1550,0,0,1,0,0,1,0,0,0,0
1560,0,0,0,0,0,0,0,0,0,0
1570,0,0,0,0,1,0,0,1,0,0
1580,0,0,0,0,0,0,0,0,0,0
1590,0,0,0,0,0,0,1,0,0,0
1600,0,1,0,0,0,0,0,0,1,0
1610,0,0,0,0,1,0,0,0,0,0
1620,0,0,0,1,1,0,0,0,0,0
