SPECTRUM,DATE,TIME,LIVE,REAL
20230622_newGe_X-8_Z-12_12MeV_Co-01-00.csv,23-06-22,05:27:52,555.4,558.3
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,474,608,450,452,421,395,412,439,382
60,387,410,362,378,349,385,329,347,360,353
70,348,377,325,313,339,370,321,305,312,302
80,320,308,299,318,316,309,328,287,311,320
90,416,296,266,286,307,274,271,311,280,277
100,322,320,282,268,301,278,280,363,290,288
110,309,276,309,307,340,287,292,326,302,310
120,330,318,275,290,298,315,346,347,325,369
130,357,344,322,374,439,402,387,421,411,430
140,435,425,392,367,330,327,310,306,321,357
150,282,320,326,298,317,299,311,305,290,302
160,287,266,315,296,297,289,257,208,199,202
170,215,214,230,2983,1390,156,129,143,105,108
180,109,103,93,108,72,88,66,75,59,68
190,61,70,53,59,59,74,267,3457,121,32
200,19,33,27,28,29,21,25,41,29,30
210,33,41,23,32,37,62,691,49,14,16
220,10,11,11,26,17,13,15,17,21,9
230,10,17,14,14,17,17,17,16,20,14
240,17,14,4,9,7,7,17,9,16,11
250,5,2,4,14,10,5,21,7,17,10
260,7,52,15,5,6,7,10,7,13,4
270,10,4,8,7,8,9,13,2,8,5
280,9,10,6,10,8,6,7,11,9,3
290,6,6,7,10,8,5,5,5,6,9
300,12,4,12,7,7,7,5,9,4,8
310,5,17,13,4,6,9,4,9,12,7
320,6,6,11,8,8,7,21,11,7,6
330,7,10,3,5,7,7,9,7,6,7
340,5,9,6,6,1,4,12,4,9,11
350,9,5,2,8,6,3,4,3,1,4
360,3,3,7,5,0,3,0,1,2,1
370,4,29,0,0,1,1,0,1,0,0
380,0,2,2,2,1,2,0,40,2,0
390,0,1,0,0,0,0,0,0,1,0
400,0,0,0,0,1,0,0,0,0,0
410,1,1,0,0,0,0,1,1,0,1
420,0,0,0,0,1,0,0,1,0,0
430,0,1,0,0,0,0,1,0,0,1
440,0,0,1,0,0,1,0,2,1,0
450,0,1,1,0,0,1,1,1,1,0
460,0,0,0,0,0,1,0,0,0,1
470,1,1,0,0,0,0,0,0,0,0
480,0,0,0,0,0,0,0,0,1,0
490,1,1,1,0,0,1,0,1,0,1
500,1,2,1,0,0,1,0,0,0,0
510,0,0,0,0,2,1,2,0,1,0
520,0,1,1,1,3,0,0,2,1,0
530,2,0,0,1,0,0,0,1,1,0
540,0,0,1,0,0,1,0,0,0,0
550,0,0,0,0,0,0,1,0,0,2
560,1,0,0,2,0,0,0,1,0,1
570,0,0,0,1,2,0,1,1,1,0
580,0,1,0,0,1,1,1,0,0,2
590,1,2,0,1,1,0,1,3,0,0
600,0,0,0,0,0,0,1,1,0,0
610,0,1,0,0,0,1,1,0,1,0
620,1,0,0,0,1,0,2,0,1,0
630,1,0,1,0,0,0,1,0,0,2
640,1,0,1,0,0,1,1,3,1,1
650,0,0,1,0,0,0,1,0,2,0
660,0,3,0,1,0,2,1,0,1,0
670,1,0,0,1,1,0,0,1,0,0
680,0,0,1,0,2,0,0,0,3,0
690,0,0,0,0,1,1,1,2,0,3
700,1,1,0,0,2,1,2,1,0,0
710,0,1,1,0,2,2,1,0,1,1
720,2,2,1,0,0,1,0,1,1,0
730,0,0,1,0,2,0,0,1,0,0
740,2,0,2,1,0,1,0,0,1,0
750,2,0,2,0,2,0,0,0,0,0
760,0,2,0,0,0,1,0,0,0,1
770,2,1,0,0,1,0,1,2,0,0
780,1,0,1,0,1,0,1,1,2,1
790,0,2,0,1,2,3,0,1,0,0
800,1,1,0,0,2,2,2,2,0,1
810,0,1,0,0,1,1,5,4,1,1
820,0,0,0,2,2,0,0,3,4,0
830,3,0,1,1,3,2,1,0,1,2
840,0,2,0,1,2,2,0,2,0,3
850,0,3,0,0,0,3,2,1,2,1
860,0,0,0,0,1,2,2,2,0,3
870,0,1,0,4,2,1,2,1,0,0
880,3,2,1,1,1,2,1,0,1,2
890,3,1,2,4,1,1,3,0,1,1
900,3,0,0,1,2,1,0,0,3,5
910,0,1,2,0,2,3,1,2,0,1
920,3,0,1,1,0,2,1,2,1,2
930,5,0,0,1,2,2,0,0,0,3
940,0,1,0,2,0,4,0,3,2,2
950,2,3,0,1,1,0,1,5,4,3
960,1,4,2,4,5,1,1,2,1,3
970,1,2,1,1,2,1,1,4,2,4
980,2,2,1,1,3,3,2,0,2,1
990,2,3,0,2,0,2,3,1,8,1
1000,1,2,4,5,1,2,0,2,5,4
1010,0,2,4,3,1,1,3,3,3,1
1020,2,3,3,0,0,1,4,1,2,4
1030,3,2,1,0,0,3,1,3,2,3
1040,4,5,2,3,3,2,1,2,2,2
1050,1,0,5,3,1,5,4,1,1,2
1060,4,5,5,7,3,0,2,2,4,5
1070,5,0,3,4,6,2,4,4,5,2
1080,1,2,2,3,1,3,2,1,2,1
1090,0,1,2,4,5,2,3,1,3,1
1100,2,3,4,2,4,4,5,6,0,5
1110,2,5,4,2,2,6,5,4,3,5
1120,1,6,5,3,3,3,2,1,6,5
1130,3,5,3,3,2,4,4,1,5,2
1140,2,4,1,5,4,2,6,3,5,2
1150,4,4,3,1,1,2,6,4,3,2
1160,5,7,6,4,4,1,2,1,3,5
1170,3,4,1,5,4,3,7,6,3,5
1180,4,3,1,5,5,2,1,3,1,3
1190,0,5,3,7,2,6,5,4,1,3
1200,0,5,3,4,4,8,1,6,3,5
1210,7,2,3,4,3,5,3,4,6,5
1220,5,4,1,6,5,4,4,7,5,4
1230,4,2,3,5,4,3,2,4,4,1
1240,3,3,10,4,5,6,7,3,8,2
1250,1,7,0,2,4,3,2,4,3,6
1260,5,1,6,5,7,4,4,7,5,2
1270,4,4,5,2,4,3,3,3,8,4
1280,4,3,3,3,9,2,5,2,4,9
1290,2,8,5,10,8,2,8,7,7,2
1300,2,7,4,1,2,5,2,5,4,7
1310,2,3,4,9,2,4,9,7,7,6
1320,8,2,3,9,3,3,6,1,8,6
1330,4,4,6,9,4,9,10,7,5,6
1340,4,8,10,7,5,6,3,2,2,3
1350,7,4,2,6,7,7,8,11,4,4
1360,5,7,6,4,3,3,4,3,9,5
1370,3,5,4,8,6,7,4,2,7,3
1380,6,4,6,5,6,3,11,7,6,8
1390,4,4,3,8,3,7,3,3,8,9
1400,6,9,4,10,8,9,4,7,6,12
1410,10,5,9,7,3,3,9,5,3,3
1420,6,4,9,6,6,11,9,3,8,6
1430,4,7,7,4,3,9,5,11,4,6
1440,4,10,6,8,5,8,12,4,3,9
1450,10,7,9,11,5,5,5,9,8,8
1460,7,5,7,8,7,3,10,4,7,9
1470,5,8,9,8,10,7,9,5,10,7
1480,5,11,7,8,10,5,7,11,9,7
1490,9,11,5,6,8,9,9,10,11,10
1500,8,7,10,10,9,6,5,9,3,13
1510,9,5,11,9,10,10,7,8,7,16
1520,7,7,9,9,8,8,10,11,14,5
1530,8,4,10,8,4,12,8,11,12,4
1540,8,8,6,8,7,10,8,6,7,11
1550,12,8,9,3,5,12,11,11,8,15
1560,4,12,10,3,13,13,7,7,12,14
1570,14,5,9,11,13,11,8,8,9,9
1580,17,12,16,8,10,10,8,8,15,11
1590,13,5,13,14,11,8,11,7,6,9
1600,19,7,6,10,11,11,16,16,14,12
1610,15,6,6,5,7,11,6,10,11,7
1620,7,11,11,10,13,11,7,15,10,11
