SPECTRUM,DATE,TIME,LIVE,REAL
202306201316_newGe_newMCA_Co_12MeV-01-00.csv,23-06-20,13:05:43,638.04,641.4
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,533,735,573,520,604,526,520,457,507
60,487,458,445,455,432,426,398,421,441,408
70,434,409,442,391,417,392,371,390,376,342
80,359,395,359,394,368,389,421,390,312,372
90,515,359,330,350,364,365,308,377,379,366
100,346,347,335,350,354,328,321,400,347,346
110,342,329,359,351,351,368,364,383,320,370
120,404,342,367,345,372,337,358,356,365,388
130,398,410,367,403,442,447,453,420,447,448
140,442,431,411,418,346,331,362,337,356,337
150,323,320,310,338,320,354,330,313,319,310
160,317,307,313,311,308,335,283,215,222,219
170,191,198,260,2856,1457,166,165,165,145,131
180,118,91,119,118,89,83,81,93,72,93
190,98,65,70,78,58,104,287,3499,139,35
200,32,34,28,30,46,27,20,27,46,35
210,33,22,28,37,31,64,778,64,12,11
220,19,22,21,29,11,11,13,14,19,15
230,16,29,14,16,12,19,18,10,19,16
240,15,15,11,12,11,17,12,8,15,8
250,14,8,9,9,13,14,22,12,14,7
260,12,50,9,10,8,9,7,7,9,15
270,6,20,7,19,8,10,8,4,15,8
280,11,7,9,9,8,8,12,10,6,10
290,6,9,10,11,9,8,8,9,5,11
300,7,6,7,3,7,7,7,5,11,5
310,5,19,11,8,10,5,4,7,8,6
320,9,6,2,11,6,5,23,8,8,6
330,7,5,4,8,11,7,12,4,7,7
340,4,2,0,4,4,4,5,6,7,5
350,5,9,4,2,3,5,0,3,1,1
360,5,4,4,4,3,4,4,1,3,0
370,5,28,1,2,1,3,2,0,0,0
380,0,1,0,2,3,2,1,59,8,0
390,0,0,0,0,0,0,0,0,0,1
400,0,0,0,0,0,0,0,0,0,1
410,1,0,1,0,0,0,0,0,1,0
420,0,0,0,0,0,0,1,1,0,0
430,0,1,1,0,0,2,0,1,0,0
440,0,0,2,0,0,0,0,0,1,0
450,1,0,1,1,1,2,0,0,1,1
460,2,0,0,0,0,0,0,0,0,1
470,0,1,0,0,0,0,0,0,0,0
480,1,0,1,0,0,1,0,2,0,0
490,2,1,0,1,0,0,0,0,0,0
500,0,0,0,1,0,0,0,0,1,1
510,1,0,0,0,0,1,0,0,1,0
520,0,2,0,1,1,1,1,0,0,0
530,0,0,0,0,0,0,2,0,0,1
540,1,0,0,0,1,1,0,0,1,1
550,1,0,0,0,0,0,0,0,0,0
560,1,1,0,2,0,1,0,0,0,2
570,0,1,0,1,0,4,0,0,0,0
580,0,1,0,1,1,2,2,1,0,0
590,1,1,2,1,1,0,0,1,2,0
600,1,1,0,2,0,2,2,3,1,1
610,1,0,0,1,0,1,0,1,0,3
620,0,2,0,1,1,1,1,0,2,2
630,0,0,1,0,2,0,1,2,0,0
640,0,0,1,0,1,1,1,0,0,0
650,3,1,2,0,1,0,1,3,0,2
660,1,1,1,0,0,3,0,0,1,0
670,1,0,0,2,1,2,1,3,1,1
680,3,1,0,1,2,1,0,1,3,1
690,2,1,2,2,1,2,2,2,2,0
700,1,0,1,0,2,2,0,0,2,0
710,3,2,0,1,0,1,0,1,0,0
720,0,2,1,1,1,1,0,2,1,4
730,1,1,2,1,0,1,0,0,2,3
740,1,0,0,0,2,2,1,2,0,1
750,0,0,0,0,0,0,0,1,1,2
760,1,2,1,1,1,0,0,5,0,0
770,1,0,0,0,1,0,0,0,2,1
780,0,2,2,2,1,0,2,4,1,1
790,5,0,1,1,0,3,3,2,3,1
800,0,4,0,1,2,1,1,1,0,0
810,2,6,1,2,0,4,2,3,1,4
820,0,2,1,0,3,2,2,2,3,2
830,0,1,1,2,3,1,2,2,3,0
840,0,7,1,2,1,3,3,3,3,3
850,0,3,0,2,2,2,1,0,3,2
860,2,4,4,3,1,1,1,1,1,1
870,3,2,2,4,1,4,1,0,2,5
880,1,3,2,1,4,1,4,2,3,2
890,3,1,2,4,6,0,0,4,4,5
900,1,2,4,5,0,4,1,5,1,2
910,1,1,4,3,1,3,1,3,1,0
920,3,1,0,2,2,6,5,2,2,1
930,7,7,3,0,5,4,4,4,1,1
940,4,2,4,3,6,1,4,1,4,4
950,8,4,5,2,8,2,5,4,3,3
960,5,1,3,4,4,4,0,8,4,5
970,0,3,7,3,3,6,6,4,6,5
980,4,4,1,8,5,5,2,4,2,5
990,2,2,4,3,2,4,4,5,6,4
1000,7,3,2,4,3,4,5,5,3,4
1010,5,1,3,2,3,4,5,4,3,7
1020,3,5,4,1,7,5,6,1,3,5
1030,7,8,7,7,5,3,9,7,4,8
1040,4,4,3,4,6,5,1,7,5,4
1050,5,6,5,3,4,12,6,4,4,6
1060,8,10,1,5,3,4,2,6,1,8
1070,4,3,3,3,4,5,2,3,3,10
1080,1,13,7,7,6,5,7,3,8,6
1090,5,8,3,2,8,5,3,6,6,4
1100,5,3,5,3,3,4,11,9,6,11
1110,3,4,3,9,4,7,9,5,3,4
1120,6,2,8,3,4,4,6,8,5,5
1130,5,8,8,6,2,7,5,9,4,3
1140,3,9,4,4,3,9,6,4,5,9
1150,5,3,8,5,4,3,3,6,5,4
1160,10,7,4,3,5,9,2,6,6,2
1170,6,7,4,6,2,5,7,8,2,6
1180,7,7,5,7,7,6,6,5,6,3
1190,13,7,6,1,2,4,5,12,6,3
1200,9,12,9,4,5,5,5,4,3,5
1210,2,5,4,5,6,6,7,7,6,2
1220,7,6,12,7,6,4,7,10,8,6
1230,7,6,5,11,4,5,4,3,8,7
1240,8,6,2,10,6,6,7,11,7,10
1250,8,2,11,8,10,10,10,10,6,6
1260,7,7,9,12,7,10,9,6,9,3
1270,7,9,10,5,3,10,10,10,3,8
1280,7,6,6,3,7,4,11,7,4,11
1290,6,6,8,6,7,13,3,6,7,6
1300,11,3,8,10,10,4,11,4,4,7
1310,12,3,8,12,10,9,8,5,7,3
1320,7,6,4,10,10,7,11,5,9,6
1330,9,6,7,5,6,11,7,7,10,7
1340,9,12,7,6,6,9,13,3,12,6
1350,8,10,7,13,5,7,4,12,8,10
1360,10,10,9,9,5,9,7,5,9,9
1370,5,7,5,8,10,9,6,7,7,6
1380,11,8,8,9,6,9,5,5,8,6
1390,12,10,3,5,10,6,5,9,7,8
1400,9,12,10,8,6,7,7,7,9,8
1410,9,7,7,6,6,6,6,12,11,8
1420,5,6,7,6,8,9,11,7,11,5
1430,6,3,6,9,6,9,19,10,12,6
1440,9,7,9,11,11,10,9,9,7,7
1450,8,5,7,7,6,8,10,12,6,9
1460,10,8,8,14,9,10,9,12,11,11
1470,10,10,15,15,15,7,9,14,9,10
1480,8,9,16,10,11,5,4,9,17,11
1490,15,10,14,7,9,8,13,9,19,9
1500,10,11,15,10,7,3,4,7,11,12
1510,8,5,12,14,6,11,8,8,9,7
1520,9,14,10,15,13,16,7,11,12,10
1530,11,11,6,9,10,14,7,13,10,8
1540,12,8,10,12,15,14,9,11,13,10
1550,11,15,10,8,12,12,7,15,9,13
1560,15,15,14,6,11,16,16,15,9,5
1570,12,9,13,13,19,14,7,12,6,9
1580,12,8,11,12,12,15,9,6,10,6
1590,8,10,12,14,9,11,10,11,6,5
1600,11,10,8,11,12,16,9,7,13,12
1610,11,21,17,15,8,12,13,15,15,7
1620,22,13,13,15,13,14,9,15,17,16
