SPECTRUM,DATE,TIME,LIVE,REAL
202306190028_newGe_newMCA_Co_8MeV-01-00.csv,23-06-19,00:21:44,371.68,373.3
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,309,390,318,282,287,324,297,269,272
60,257,276,272,245,199,235,220,247,253,246
70,222,212,222,218,229,260,217,202,232,215
80,204,191,162,190,189,213,238,196,199,236
90,300,189,209,214,194,218,190,160,183,184
100,198,185,191,204,183,177,173,189,197,174
110,194,203,181,219,194,168,196,213,201,187
120,189,212,196,198,206,203,191,215,194,230
130,219,224,214,239,236,262,219,249,209,253
140,272,291,243,251,229,192,204,182,192,178
150,182,173,192,164,181,172,192,157,171,170
160,184,192,202,191,173,169,166,120,127,129
170,111,111,143,1639,957,106,91,93,79,70
180,65,77,73,72,58,53,54,44,44,40
190,42,40,37,34,40,33,145,1906,106,17
200,22,15,18,23,24,17,14,21,18,16
210,12,11,16,26,15,28,432,35,19,10
220,8,10,7,15,5,8,9,13,13,6
230,7,8,8,4,17,16,10,10,6,8
240,5,10,8,9,10,3,8,5,5,5
250,7,8,3,11,7,7,12,12,7,3
260,3,30,6,2,4,3,12,4,3,3
270,3,5,4,8,8,4,7,5,6,2
280,7,5,4,7,6,0,3,6,6,7
290,5,5,5,3,8,3,2,4,6,2
300,6,3,5,5,5,4,5,3,2,1
310,4,7,9,4,5,3,0,3,4,2
320,7,3,1,3,3,6,11,3,5,2
330,4,9,4,5,3,4,2,5,4,4
340,4,1,6,7,6,2,2,5,4,7
350,4,4,4,5,3,2,2,1,1,3
360,1,0,2,1,3,0,0,3,0,1
370,3,13,0,0,0,1,0,2,1,1
380,1,0,0,0,1,0,2,23,3,0
390,0,0,0,1,0,1,0,0,0,0
400,1,0,1,1,1,0,0,0,1,0
410,1,0,0,0,0,1,0,0,1,0
420,1,0,1,1,0,0,0,0,0,2
430,0,1,2,0,0,0,1,0,2,0
440,0,0,2,1,0,0,0,2,1,0
450,1,0,1,0,0,0,0,0,1,0
460,0,0,0,0,1,0,1,0,0,1
470,0,0,0,0,2,1,1,1,1,1
480,0,1,1,0,0,0,0,1,1,0
490,0,0,0,1,0,0,1,3,0,0
500,0,0,1,2,2,0,0,1,1,2
510,0,0,0,0,1,2,0,0,1,1
520,0,1,0,0,0,0,1,0,0,0
530,0,1,1,1,2,2,1,0,1,0
540,0,0,0,0,0,0,1,0,0,1
550,0,0,0,2,0,0,1,0,2,1
560,0,0,1,0,0,2,1,2,0,1
570,0,2,1,1,1,0,0,0,0,2
580,0,0,0,1,0,0,1,0,0,1
590,0,0,0,0,1,0,0,0,0,0
600,0,1,0,0,1,1,1,1,1,0
610,1,1,0,2,0,1,0,1,0,1
620,0,0,0,0,3,0,0,0,2,1
630,1,1,0,0,0,2,2,2,1,3
640,0,1,1,0,1,0,0,0,0,1
650,0,0,2,0,1,0,2,1,2,1
660,0,2,0,2,1,1,0,0,1,1
670,0,2,0,1,0,4,1,1,2,0
680,3,0,2,2,1,1,2,0,2,1
690,1,1,2,0,2,1,1,0,1,0
700,2,0,1,1,1,3,1,2,0,1
710,1,1,2,2,1,0,0,1,0,2
720,0,1,2,1,0,2,0,1,3,0
730,1,0,1,2,1,1,1,2,2,2
740,1,0,0,2,1,2,3,1,0,1
750,0,1,5,1,1,2,2,3,3,1
760,1,1,1,0,1,2,2,1,3,2
770,1,1,1,1,0,1,2,3,1,1
780,5,1,0,1,2,0,2,2,0,0
790,2,2,2,0,0,1,3,3,1,3
800,1,0,3,3,3,1,3,4,1,3
810,0,1,0,3,0,1,1,1,1,0
820,2,3,3,1,1,2,3,1,2,2
830,1,3,2,1,1,2,0,1,1,1
840,2,1,2,3,3,4,2,1,1,1
850,2,2,0,1,3,4,4,2,1,1
860,3,0,3,2,1,2,0,1,3,2
870,0,0,2,2,1,2,3,2,2,3
880,2,4,1,3,1,5,3,1,2,2
890,2,3,0,3,2,0,2,2,4,1
900,1,3,3,6,1,2,2,2,1,2
910,2,2,3,2,4,0,3,3,5,3
920,3,2,0,3,2,7,7,1,4,3
930,3,0,2,2,2,2,2,0,2,3
940,2,2,3,3,4,3,8,4,6,2
950,6,4,2,1,1,2,7,4,3,4
960,5,5,2,5,3,5,3,4,5,5
970,1,4,6,2,7,2,5,4,4,3
980,4,3,9,3,7,8,6,6,0,1
990,3,2,3,2,2,4,3,6,3,3
1000,4,3,5,10,1,3,4,4,7,11
1010,5,7,2,5,2,7,5,2,4,8
1020,4,4,3,3,4,5,6,5,9,8
1030,4,2,2,4,3,6,6,4,3,5
1040,5,5,9,11,4,7,4,3,5,5
1050,10,3,5,4,4,3,4,7,8,6
1060,5,12,4,5,7,6,10,5,6,5
1070,10,6,10,6,5,9,10,3,5,7
1080,8,11,7,9,7,8,5,12,6,6
1090,4,11,6,11,7,6,6,11,11,7
1100,5,8,11,8,12,7,9,17,8,10
1110,13,11,8,14,7,15,12,10,12,10
1120,16,9,16,6,12,12,9,12,11,10
1130,8,12,10,14,6,10,12,10,16,10
1140,12,18,11,17,19,19,14,7,16,16
1150,10,13,20,11,23,13,17,13,12,15
1160,18,20,14,15,17,14,22,25,25,16
1170,24,25,20,17,23,16,15,19,31,17
1180,24,26,18,20,16,18,22,24,25,27
1190,19,33,25,20,29,29,23,22,32,25
1200,30,19,17,21,35,40,28,24,25,27
1210,31,37,40,55,59,81,85,113,147,203
1220,221,196,195,110,50,13,3,2,0,0
1230,0,0,0,0,0,0,0,2,0,0
1240,0,1,0,0,0,1,0,0,0,0
1250,0,0,0,0,0,0,0,0,0,0
1260,0,0,0,0,1,0,0,0,0,0
1270,0,0,0,0,0,1,0,0,0,0
1280,0,0,0,0,0,0,0,0,0,0
1290,0,0,0,0,1,0,1,0,0,0
1300,0,0,0,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0,0,0
1320,0,0,0,0,0,0,0,0,0,0
1330,0,0,0,0,1,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0,0,0,0
1360,0,0,0,0,0,0,0,0,0,0
1370,0,0,0,0,0,0,0,0,0,0
1380,0,0,0,0,1,0,0,0,0,0
1390,0,0,0,1,0,0,0,0,0,0
1400,0,1,0,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,1,0,0,0
1430,0,0,0,0,0,0,0,0,0,0
1440,0,0,1,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0,0,0
1460,0,0,1,0,0,0,0,0,0,0
1470,0,0,0,0,0,0,0,0,1,0
1480,0,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0,0,0
1500,0,0,0,0,0,0,1,1,0,0
1510,0,0,0,0,0,0,0,0,0,0
1520,0,0,0,0,0,0,0,0,0,0
1530,0,0,0,0,0,0,0,0,0,0
1540,0,0,0,0,0,0,0,1,0,0
1550,0,0,0,0,0,0,0,0,0,0
1560,0,0,0,0,0,0,0,0,0,0
1570,0,0,0,0,0,0,0,0,0,0
1580,0,0,0,0,1,0,0,0,0,0
1590,0,0,0,0,0,0,0,0,0,0
1600,0,0,0,0,0,0,1,0,0,0
1610,0,0,0,0,0,0,0,1,0,1
1620,0,0,0,0,0,1,0,0,0,0
