SPECTRUM,DATE,TIME,LIVE,REAL
202306201854_newGe_newMCA_Co_6MeV-01-00.csv,23-06-20,18:41:39,766.6,769.6
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,573,858,654,588,598,530,562,595,586
60,517,500,481,467,532,503,473,481,466,500
70,456,459,476,454,446,501,434,407,416,394
80,436,405,438,403,401,384,455,354,404,437
90,655,364,367,356,399,366,366,387,428,402
100,409,364,362,354,369,360,394,429,382,421
110,395,351,394,425,423,377,417,385,396,406
120,397,437,387,380,405,387,434,429,421,494
130,485,477,478,448,485,565,505,521,561,520
140,533,540,530,492,420,410,390,412,412,390
150,387,378,397,376,384,351,362,341,361,365
160,356,382,410,376,381,380,329,273,238,267
170,237,247,274,3761,1811,177,189,184,197,182
180,145,149,128,152,123,101,107,85,90,107
190,78,73,90,89,88,89,347,4183,192,33
200,44,25,37,39,50,25,29,43,36,30
210,46,35,32,30,44,78,952,53,23,24
220,12,21,16,22,13,15,18,20,20,10
230,14,16,19,10,21,21,24,13,9,12
240,15,27,18,15,16,9,14,14,7,9
250,15,9,15,11,14,18,24,12,11,7
260,14,49,12,13,11,7,14,11,9,8
270,11,11,12,20,11,7,14,11,16,9
280,16,4,12,9,4,11,12,12,11,11
290,11,6,10,9,13,10,12,7,4,7
300,6,8,9,10,8,6,11,10,8,9
310,11,14,11,11,13,9,12,11,14,8
320,9,9,9,5,13,16,17,11,5,11
330,3,7,6,11,5,13,10,13,5,11
340,12,10,5,10,8,3,3,2,8,9
350,11,7,3,2,5,6,6,1,7,3
360,5,8,11,6,3,5,5,1,4,2
370,7,29,3,0,2,1,0,0,2,0
380,3,1,1,1,2,0,10,51,9,1
390,1,1,1,1,0,1,0,0,1,3
400,0,1,1,0,0,1,0,1,0,0
410,0,1,0,1,2,0,1,0,0,1
420,0,0,2,1,0,1,1,2,0,0
430,0,1,0,0,1,0,0,2,0,0
440,1,1,2,0,0,0,0,1,1,2
450,2,0,0,1,0,0,0,1,0,0
460,1,1,1,0,0,1,0,0,1,1
470,0,2,0,2,0,0,0,0,0,0
480,1,0,1,0,1,0,3,2,0,0
490,0,1,2,0,0,1,0,0,2,1
500,2,4,2,1,0,1,1,0,3,1
510,0,1,0,0,1,1,1,0,0,1
520,2,2,0,3,1,0,0,1,0,3
530,3,1,1,0,2,2,1,1,0,0
540,0,1,0,0,0,3,1,1,1,1
550,2,0,0,1,0,1,1,0,3,1
560,0,1,0,0,1,0,1,2,2,0
570,1,0,2,1,2,0,2,0,1,2
580,1,1,1,0,1,2,0,1,0,1
590,2,1,1,0,4,1,2,0,3,2
600,1,0,2,3,2,1,2,0,1,1
610,3,3,1,2,1,2,1,2,2,0
620,1,3,0,3,0,1,3,1,0,1
630,1,0,2,2,1,0,4,4,2,1
640,3,1,0,4,1,0,2,3,2,2
650,1,1,4,1,0,4,5,2,2,3
660,3,1,1,3,5,3,2,3,0,2
670,3,0,4,4,3,2,1,2,3,2
680,1,2,2,5,0,0,4,1,7,2
690,5,5,1,0,0,2,0,3,1,1
700,0,2,2,1,2,1,1,2,0,3
710,2,4,2,1,2,2,5,2,0,4
720,2,3,0,5,3,1,0,0,5,0
730,2,2,5,4,0,0,1,3,0,4
740,3,5,1,3,5,2,4,4,6,0
750,2,3,6,1,3,1,3,5,3,1
760,7,8,3,6,1,2,4,3,4,7
770,1,2,5,3,4,6,2,4,4,6
780,6,3,0,1,5,3,2,5,8,1
790,3,1,5,6,3,3,2,2,4,6
800,4,6,2,1,4,4,6,6,9,7
810,7,2,8,2,3,6,9,3,5,7
820,0,10,5,7,10,7,4,4,6,1
830,10,3,6,8,3,5,6,4,7,5
840,4,11,5,7,8,7,11,9,15,4
850,13,6,8,6,4,8,12,10,2,13
860,13,10,7,5,7,8,5,11,8,14
870,3,15,7,5,6,10,11,7,11,16
880,11,13,13,15,10,12,13,13,15,10
890,14,11,7,10,16,15,16,17,13,26
900,12,19,19,20,17,19,23,17,14,24
910,21,20,19,17,14,22,27,20,29,22
920,20,22,18,19,20,30,23,36,35,39
930,53,64,73,96,120,134,172,203,176,110
940,48,21,2,1,0,0,0,0,1,1
950,0,1,0,0,0,1,0,0,0,0
960,0,1,0,0,0,0,0,0,0,0
970,0,0,0,0,0,0,0,1,0,0
980,0,0,0,0,0,0,0,0,0,0
990,0,0,0,0,0,0,0,0,0,0
1000,0,1,0,0,0,0,0,0,0,0
1010,0,1,0,0,0,0,0,0,0,0
1020,0,0,0,0,0,0,0,0,0,0
1030,0,0,0,0,0,0,0,0,0,0
1040,0,0,0,0,0,0,0,0,0,0
1050,0,0,0,0,0,0,0,0,0,0
1060,0,0,0,0,0,0,0,0,0,0
1070,0,0,0,1,0,0,0,0,0,0
1080,0,0,0,0,0,0,0,0,0,0
1090,0,0,0,0,0,0,0,0,0,0
1100,0,0,0,0,0,0,0,0,0,0
1110,0,0,0,0,0,0,0,0,0,0
1120,0,0,0,0,0,0,0,0,0,0
1130,0,0,0,0,0,0,0,0,0,0
1140,0,0,0,0,0,0,0,0,0,0
1150,0,0,0,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,0,0,0
1170,0,0,0,0,0,0,0,0,0,0
1180,0,0,0,0,0,0,0,0,0,0
1190,0,0,0,0,0,0,0,0,0,0
1200,0,0,0,0,0,0,0,0,0,0
1210,0,0,0,0,0,0,0,0,0,0
1220,0,0,0,0,0,0,0,0,0,0
1230,0,0,0,0,0,0,0,0,0,0
1240,0,0,0,0,0,0,0,0,0,0
1250,0,0,0,0,0,0,0,0,0,0
1260,0,0,0,0,0,0,0,0,0,0
1270,0,0,0,0,0,0,0,0,0,0
1280,0,0,0,0,0,0,0,0,0,0
1290,0,0,0,1,0,0,0,0,0,0
1300,0,0,0,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0,0,0
1320,0,0,0,0,0,0,0,0,0,0
1330,0,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0,0,0,0
1360,0,0,0,0,0,0,0,0,0,0
1370,0,0,0,0,0,0,0,0,0,0
1380,0,0,0,0,0,0,0,0,1,0
1390,0,0,0,0,0,0,0,0,0,0
1400,0,1,0,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,0,0,0,0
1430,0,0,0,0,0,0,0,0,0,0
1440,0,0,0,0,0,0,0,0,0,0
1450,0,1,0,0,0,0,0,0,0,0
1460,0,0,0,0,0,0,0,0,0,0
1470,0,0,0,0,0,0,0,0,0,0
1480,0,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,1,0,0,0,0,0
1500,0,0,0,0,0,0,0,0,0,0
1510,0,0,0,1,0,0,0,0,0,0
1520,0,0,0,0,0,0,0,0,0,0
1530,0,0,0,0,0,0,0,0,0,0
1540,0,0,0,0,0,0,0,0,0,0
1550,0,0,0,0,0,0,0,0,0,0
1560,0,0,0,0,0,0,0,0,0,0
1570,0,0,0,0,0,0,0,0,1,0
1580,0,0,1,0,0,0,1,0,0,0
1590,0,0,0,0,0,0,0,0,0,0
1600,0,0,0,0,0,0,0,0,0,0
1610,0,0,0,1,1,0,0,0,0,0
1620,0,0,0,0,0,0,0,0,0,0
