SPECTRUM,DATE,TIME,LIVE,REAL
202306181613_newGe_newMCA_Co-01-00.csv,23-06-18,16:03:44,547.46,550.28
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,437,596,480,459,462,461,401,385,406
60,395,389,380,388,367,391,374,359,360,378
70,348,335,341,331,319,388,322,272,290,273
80,314,305,277,305,289,282,404,313,267,366
90,444,246,262,262,262,300,291,271,280,310
100,289,259,294,272,306,285,282,280,257,274
110,254,321,293,307,291,282,286,305,294,295
120,277,292,319,354,319,308,284,331,360,304
130,324,324,328,331,403,404,338,374,380,387
140,410,357,383,349,343,311,286,277,332,279
150,274,291,256,286,248,255,292,255,252,299
160,284,276,283,247,268,274,263,196,193,198
170,189,201,203,2504,1256,129,127,108,113,109
180,120,103,97,100,83,71,74,77,59,78
190,63,59,56,58,48,70,244,2947,133,22
200,32,23,27,24,30,28,15,31,22,30
210,22,26,23,36,29,58,652,31,15,16
220,14,12,12,17,11,9,11,15,15,6
230,12,16,12,12,17,23,16,13,12,6
240,17,10,9,10,9,6,8,9,9,7
250,8,9,6,10,4,9,13,12,14,5
260,19,53,13,10,7,10,8,12,6,7
270,6,8,3,11,6,5,7,9,12,7
280,8,5,5,11,3,9,5,8,10,7
290,6,8,7,7,3,6,9,7,4,7
300,3,5,5,3,4,7,4,7,7,5
310,7,9,13,5,8,5,7,4,6,10
320,9,5,3,11,8,2,14,9,8,6
330,4,6,3,5,7,4,5,10,9,6
340,5,4,5,11,9,7,4,5,4,5
350,3,1,5,5,2,3,4,2,3,3
360,3,3,6,2,1,2,1,1,2,1
370,4,27,1,0,1,0,1,0,0,2
380,1,0,0,3,0,1,1,58,3,0
390,0,2,1,0,0,0,0,0,0,0
400,0,0,0,0,0,0,1,0,0,0
410,1,1,1,1,0,0,0,0,0,1
420,0,0,1,0,0,1,0,0,0,0
430,0,0,0,2,0,0,0,0,0,0
440,0,0,0,0,0,1,0,1,0,1
450,0,1,1,0,0,0,1,0,0,0
460,1,0,0,0,1,0,0,0,1,0
470,0,1,0,0,0,0,0,1,0,0
480,0,1,1,2,0,0,0,1,0,0
490,0,0,0,0,2,1,1,1,2,0
500,1,1,0,0,2,0,0,1,0,2
510,1,0,0,1,0,0,0,0,0,0
520,1,0,0,0,0,1,1,1,0,0
530,1,0,1,0,0,2,0,0,1,0
540,1,0,0,0,0,0,0,0,1,1
550,0,0,0,1,1,0,0,1,1,1
560,1,1,0,0,1,2,1,3,1,1
570,1,0,0,1,3,0,0,0,0,0
580,0,2,0,0,0,0,0,0,0,0
590,0,2,1,0,0,1,0,0,1,1
600,1,0,1,0,1,1,1,0,2,2
610,0,0,1,0,0,0,1,0,0,0
620,1,0,0,0,2,0,0,2,0,0
630,0,0,1,2,0,2,1,0,0,0
640,0,1,0,1,1,0,0,1,2,0
650,1,0,2,0,1,0,2,2,0,0
660,0,0,1,1,0,2,0,0,0,1
670,1,0,0,0,1,0,2,0,1,0
680,1,3,1,0,1,1,3,0,0,1
690,0,0,1,1,0,0,0,1,1,0
700,2,0,1,1,0,0,0,0,1,1
710,0,0,0,0,0,0,1,2,0,1
720,0,0,0,0,2,1,0,1,0,0
730,0,0,0,0,0,0,1,1,5,1
740,1,0,0,0,0,2,0,1,0,0
750,1,1,1,0,0,1,0,2,1,3
760,1,5,2,0,1,0,0,0,0,0
770,1,0,1,0,0,1,1,2,1,0
780,1,1,1,1,2,2,1,3,1,2
790,1,0,0,1,2,2,0,3,0,1
800,2,2,1,1,1,1,2,0,0,0
810,1,0,1,0,1,0,2,1,0,2
820,1,2,1,0,0,0,1,0,1,0
830,0,1,0,0,1,1,1,0,0,0
840,0,2,1,2,0,4,0,1,0,1
850,1,0,0,0,1,3,1,1,2,1
860,2,0,1,1,0,2,2,1,4,0
870,3,0,0,1,0,0,0,2,1,2
880,2,2,1,0,0,0,0,4,0,1
890,0,1,1,0,0,1,2,1,2,0
900,1,0,0,0,0,0,3,0,0,1
910,0,0,2,0,1,1,2,1,0,2
920,1,1,2,0,2,2,1,2,1,0
930,1,1,2,0,0,0,2,0,1,0
940,1,0,1,0,2,1,0,1,1,2
950,0,1,2,2,1,2,4,3,2,3
960,1,1,0,0,3,0,1,1,2,3
970,0,2,3,2,3,0,0,0,2,0
980,3,1,2,2,2,5,0,3,4,1
990,1,1,3,1,0,1,0,2,0,3
1000,1,1,1,4,2,0,1,1,3,1
1010,3,2,1,0,2,1,1,5,1,3
1020,2,2,4,2,4,1,1,1,0,0
1030,2,0,2,1,0,0,1,0,3,3
1040,4,0,2,2,1,1,3,1,2,1
1050,1,2,1,2,2,2,6,2,1,1
1060,0,0,1,1,0,1,0,2,4,1
1070,2,3,1,2,1,2,3,2,1,0
1080,3,1,1,2,5,2,0,5,0,3
1090,2,3,1,5,1,6,3,3,1,2
1100,1,3,0,1,3,0,4,3,2,1
1110,1,4,0,3,2,2,3,3,2,0
1120,3,2,0,3,2,3,5,3,1,1
1130,0,2,5,4,2,5,2,3,3,0
1140,2,3,3,4,2,3,4,5,7,2
1150,1,3,4,2,3,4,4,2,3,2
1160,4,2,3,4,3,3,3,5,3,0
1170,2,1,3,5,2,2,4,2,2,3
1180,3,5,4,3,1,2,3,2,1,2
1190,0,1,4,3,1,4,1,8,2,4
1200,4,5,1,3,3,2,9,5,3,0
1210,3,0,0,4,4,10,5,8,4,1
1220,3,2,7,5,2,2,5,2,3,8
1230,3,1,3,3,4,2,0,3,3,5
1240,2,4,0,3,2,3,5,6,3,9
1250,4,6,5,6,3,3,3,3,4,4
1260,4,1,5,5,2,3,3,5,1,3
1270,4,4,6,2,3,4,6,2,1,2
1280,2,2,3,4,2,1,1,5,2,4
1290,2,3,3,4,4,5,7,4,2,4
1300,3,3,5,3,2,4,5,5,5,1
1310,3,7,2,2,7,6,3,9,5,5
1320,4,3,4,2,3,6,12,1,3,2
1330,6,1,6,4,5,8,3,2,3,4
1340,3,0,4,8,7,4,3,3,6,4
1350,3,3,8,3,3,8,5,3,2,3
1360,7,6,5,5,7,4,6,7,9,3
1370,6,7,4,6,4,8,2,2,10,5
1380,6,3,4,4,5,4,6,8,1,4
1390,4,8,3,8,3,4,7,6,8,9
1400,7,2,6,4,7,4,5,6,4,6
1410,7,8,3,9,9,7,6,5,11,3
1420,4,2,9,5,10,7,5,7,7,6
1430,8,5,9,12,4,7,4,4,4,3
1440,6,10,6,9,8,5,4,5,4,8
1450,5,6,5,4,6,9,5,11,13,7
1460,8,6,9,9,5,15,4,8,9,9
1470,7,9,8,6,8,4,9,8,7,6
1480,13,5,14,5,6,10,7,6,6,6
1490,7,4,8,13,6,8,8,8,8,5
1500,10,10,5,13,9,9,9,6,5,11
1510,9,6,4,6,8,6,11,9,8,6
1520,8,5,7,13,7,8,8,18,9,15
1530,7,6,7,9,9,9,2,12,7,5
1540,11,12,10,4,7,4,11,9,4,11
1550,4,8,8,8,7,13,3,8,11,7
1560,10,12,15,6,14,8,7,8,4,11
1570,12,7,6,6,8,7,7,13,12,9
1580,9,10,5,12,8,11,11,11,11,8
1590,6,9,7,11,8,9,12,11,10,13
1600,8,13,10,12,8,15,7,8,9,10
1610,15,11,15,7,7,12,5,12,12,8
1620,6,12,5,14,17,13,15,17,9,12
