SPECTRUM,DATE,TIME,LIVE,REAL
202306101756_newGe_X-12_Z-12_8MeV_Co-01-00.csv,23-06-10,17:51:18,275.32,276.12
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,158,218,128,145,136,151,141,136,138
60,120,143,129,99,104,113,122,99,112,120
70,120,87,93,100,92,112,94,90,80,102
80,87,89,92,106,102,89,134,82,75,93
90,159,94,80,75,83,71,68,68,72,83
100,64,79,66,65,82,49,73,72,61,68
110,68,59,67,74,71,64,54,68,76,81
120,54,74,57,73,78,60,67,83,83,66
130,82,70,65,67,71,91,67,68,87,87
140,83,85,84,88,70,57,56,66,57,63
150,70,57,75,53,41,65,45,47,52,64
160,62,43,56,51,66,71,49,48,47,43
170,60,48,43,402,207,38,37,32,52,38
180,32,29,31,42,19,27,20,24,18,19
190,26,23,26,15,18,13,42,493,31,10
200,13,8,12,7,14,14,8,12,19,8
210,12,12,9,8,17,25,366,11,5,0
220,8,4,4,7,5,5,4,4,4,1
230,2,6,2,6,6,8,7,6,0,3
240,3,5,2,3,2,4,2,1,2,2
250,1,1,1,1,4,2,2,3,2,1
260,2,23,9,2,0,3,2,5,3,5
270,2,3,1,5,1,1,0,3,2,2
280,4,2,1,0,3,2,1,2,1,1
290,2,3,0,1,2,2,1,2,1,2
300,2,0,2,1,3,1,1,2,2,1
310,2,4,5,0,3,0,2,2,4,1
320,3,0,2,3,3,0,5,4,7,1
330,2,2,1,3,0,4,1,4,1,5
340,0,2,2,2,0,3,3,6,1,1
350,1,1,3,2,2,0,4,0,3,3
360,1,2,4,0,1,1,0,2,2,0
370,3,3,0,0,1,1,1,0,1,0
380,1,0,0,0,2,0,2,30,5,1
390,0,2,1,3,0,0,0,0,0,0
400,0,2,2,0,3,0,0,0,0,1
410,0,0,0,2,1,0,0,0,0,0
420,0,0,0,0,0,0,0,0,0,0
430,0,0,0,0,0,0,0,0,1,1
440,1,0,1,1,0,0,0,1,1,0
450,0,0,1,0,0,0,0,0,1,0
460,0,0,1,0,0,0,0,1,0,1
470,2,0,1,0,0,1,0,0,2,2
480,0,0,0,2,1,0,1,1,0,0
490,0,0,0,0,0,1,1,0,2,1
500,0,0,0,0,0,0,1,0,0,1
510,2,0,2,1,0,0,0,1,1,0
520,1,0,0,0,2,1,0,0,0,0
530,0,0,0,2,1,0,0,0,0,0
540,1,0,1,0,0,0,1,0,0,1
550,0,0,1,0,1,1,0,0,0,1
560,1,4,2,1,2,1,0,0,0,1
570,0,1,1,1,2,1,0,0,1,0
580,0,1,1,1,3,0,0,1,2,1
590,3,0,1,1,0,0,0,0,0,0
600,0,2,0,0,0,0,1,1,0,1
610,0,0,0,1,1,1,2,0,0,3
620,0,0,0,0,0,0,0,2,2,1
630,1,0,0,0,1,2,0,0,2,1
640,1,0,0,0,0,2,0,2,1,1
650,0,1,0,1,1,0,1,1,0,2
660,0,3,2,0,1,0,2,3,1,2
670,1,0,0,0,0,2,1,1,4,1
680,1,2,1,1,1,1,1,0,3,4
690,2,4,3,2,2,0,0,0,0,1
700,2,0,1,1,1,1,0,1,1,1
710,0,2,1,1,1,0,1,4,3,1
720,2,0,4,1,1,2,1,4,0,1
730,3,0,1,1,1,2,2,1,2,2
740,1,2,1,2,0,1,1,3,2,0
750,1,1,0,1,1,1,0,0,1,2
760,0,2,0,2,0,1,1,3,0,2
770,1,1,1,3,2,1,0,2,0,1
780,1,1,3,0,4,3,1,2,1,1
790,0,0,3,0,0,1,0,1,1,3
800,3,1,1,1,4,1,4,6,2,3
810,0,2,1,2,1,1,2,1,1,2
820,1,0,1,6,2,0,5,3,4,1
830,1,1,1,4,1,5,1,3,1,2
840,2,3,2,3,2,2,2,1,2,2
850,2,4,2,2,5,0,1,3,2,4
860,3,1,0,2,3,2,1,3,0,1
870,0,1,0,2,1,2,3,6,2,2
880,5,0,3,0,1,3,5,4,0,5
890,2,2,4,2,3,4,2,2,1,2
900,3,2,2,1,6,2,1,1,4,1
910,2,1,4,5,4,4,3,2,6,5
920,4,2,2,2,1,2,1,6,3,5
930,2,5,2,4,3,2,5,2,2,2
940,5,5,5,2,3,1,3,4,3,2
950,4,2,4,6,1,2,5,5,4,10
960,4,2,5,1,2,1,0,3,4,3
970,4,4,4,7,6,3,7,4,7,5
980,3,6,4,3,7,4,1,4,5,3
990,4,5,6,8,9,6,9,4,4,5
1000,5,5,8,2,4,3,1,4,9,9
1010,3,2,3,3,6,6,7,5,5,6
1020,8,6,8,2,4,3,10,3,1,3
1030,3,6,9,3,5,5,11,7,5,8
1040,6,3,7,6,6,8,3,4,9,9
1050,3,5,7,6,5,5,11,6,3,6
1060,6,7,8,6,3,3,4,5,6,8
1070,9,10,9,9,7,3,3,11,10,9
1080,10,5,5,11,15,11,7,10,6,8
1090,20,12,7,14,7,11,8,13,11,8
1100,5,9,9,7,8,10,13,11,5,13
1110,9,7,15,14,8,6,10,7,11,12
1120,14,13,11,14,12,7,17,10,12,15
1130,8,17,12,15,10,15,8,12,12,13
1140,17,13,16,12,18,13,16,8,18,12
1150,13,10,10,16,16,15,22,12,18,18
1160,8,19,9,17,25,19,15,15,20,27
1170,18,13,19,20,23,13,25,19,24,26
1180,19,20,16,22,25,19,23,29,26,22
1190,26,30,18,29,30,27,30,27,22,25
1200,24,16,31,23,31,18,29,29,31,24
1210,47,51,49,74,72,125,130,180,194,211
1220,194,166,100,45,6,0,0,0,0,2
1230,0,1,0,0,0,0,0,0,0,2
1240,1,2,0,0,0,0,1,0,0,0
1250,0,0,0,0,0,0,0,1,0,0
1260,0,0,0,1,0,0,0,0,0,0
1270,0,0,0,0,0,0,0,0,0,0
1280,0,0,0,0,0,0,0,0,0,0
1290,0,0,0,0,0,0,0,0,0,0
1300,0,0,0,0,0,0,0,0,0,0
1310,0,0,0,0,1,0,0,1,0,0
1320,0,0,0,0,0,0,0,0,0,0
1330,1,0,0,0,0,0,1,0,0,0
1340,0,0,0,0,0,0,0,1,0,0
1350,0,0,1,0,0,0,0,0,0,0
1360,0,0,0,0,0,0,0,0,1,0
1370,0,0,0,0,0,1,0,0,0,0
1380,0,0,0,0,0,0,0,0,0,0
1390,0,0,0,0,1,0,1,0,1,0
1400,0,0,1,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,1,0,0
1420,0,0,0,0,0,0,0,0,0,0
1430,0,0,0,1,0,0,0,0,0,0
1440,0,1,0,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0,0,0
1460,1,0,0,0,0,0,0,0,0,0
1470,1,0,0,0,0,0,0,0,0,0
1480,0,0,0,0,0,0,0,0,0,0
1490,0,0,0,0,0,0,0,0,0,0
1500,0,0,0,0,0,0,0,0,0,0
1510,0,0,0,0,1,0,0,0,0,0
1520,0,0,0,0,0,0,0,0,0,0
1530,0,0,0,0,0,0,0,0,0,0
1540,0,0,0,1,0,0,0,0,0,0
1550,0,0,0,1,2,0,0,0,0,1
1560,0,0,0,0,1,1,0,0,0,0
1570,0,0,0,0,0,0,0,0,0,0
1580,0,1,0,0,1,1,1,1,0,0
1590,0,0,0,0,0,0,0,0,0,0
1600,0,0,1,0,0,0,0,0,0,0
1610,0,1,0,0,0,0,0,0,0,0
1620,0,1,0,0,0,0,0,0,0,0
