SPECTRUM,DATE,TIME,LIVE,REAL
202306182119_newGe_newMCA_Co_6MeV-01-00.csv,23-06-18,21:09:34,587.12,589.48
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,483,676,452,462,450,472,458,434,430
60,405,432,383,433,389,388,413,399,382,358
70,352,329,324,331,365,391,306,320,337,342
80,295,332,301,329,288,325,359,270,306,308
90,478,288,294,292,299,278,295,307,277,309
100,281,298,305,298,276,280,280,293,285,292
110,254,301,316,300,308,271,310,297,298,306
120,305,295,315,320,316,328,299,349,306,344
130,352,349,346,404,410,401,390,384,385,414
140,437,411,364,368,291,321,312,282,278,329
150,308,310,303,310,315,306,288,258,300,275
160,300,273,274,317,282,284,245,222,158,215
170,218,172,224,2470,1459,171,142,123,129,117
180,104,122,108,134,93,68,77,55,71,66
190,85,62,74,66,70,82,238,3300,175,32
200,33,22,20,42,38,31,20,30,37,29
210,29,35,22,32,26,52,700,55,12,16
220,9,20,21,23,15,18,14,14,14,12
230,9,13,13,13,11,10,13,13,14,12
240,13,12,16,5,8,13,12,11,11,10
250,9,11,6,11,4,20,21,11,10,10
260,10,62,12,13,5,7,9,8,5,8
270,8,12,10,6,6,5,4,7,12,13
280,5,9,8,5,5,9,8,4,13,10
290,11,10,9,8,8,6,6,6,5,8
300,9,3,8,6,10,10,4,6,5,10
310,7,15,11,5,9,13,7,5,9,7
320,2,6,5,4,10,8,18,7,3,9
330,8,4,2,7,8,7,11,9,7,4
340,7,12,7,3,9,6,2,13,3,4
350,5,5,2,10,4,5,2,1,3,5
360,3,4,10,4,2,3,0,1,5,2
370,7,32,2,0,3,1,2,1,4,0
380,2,0,2,1,3,2,2,52,5,0
390,2,0,1,1,2,0,1,0,2,0
400,0,1,1,2,2,0,0,2,2,1
410,1,0,2,0,0,0,1,0,0,0
420,0,1,0,1,1,1,1,1,0,1
430,2,2,0,1,0,2,0,2,2,0
440,0,0,0,0,1,0,3,1,0,1
450,0,4,0,3,1,0,1,0,1,1
460,0,2,2,1,1,1,0,2,2,1
470,0,1,0,1,2,0,3,2,0,1
480,1,2,1,0,1,3,1,0,0,3
490,0,1,1,1,1,0,2,1,3,4
500,2,0,4,0,0,0,0,2,0,0
510,2,2,0,1,2,1,0,2,1,3
520,1,1,1,4,0,1,1,1,2,3
530,0,1,1,0,0,1,1,0,1,0
540,3,1,1,1,1,1,0,2,1,1
550,2,1,2,2,2,2,3,3,0,1
560,3,0,2,1,4,4,0,0,2,2
570,0,2,1,2,2,0,2,1,4,1
580,0,0,1,0,1,0,1,4,0,1
590,2,1,2,0,2,2,3,2,2,1
600,1,1,2,5,1,3,2,2,1,2
610,3,2,1,2,0,3,1,4,2,2
620,1,0,4,1,1,3,1,0,3,2
630,2,3,3,0,1,2,1,2,0,0
640,0,2,1,1,1,1,2,2,2,3
650,1,2,3,1,2,2,3,3,2,5
660,2,1,4,3,4,0,2,2,4,0
670,3,1,2,2,3,3,1,3,1,3
680,0,1,3,0,1,3,3,6,2,2
690,0,4,1,3,1,1,0,0,0,1
700,2,3,0,3,2,3,6,2,4,1
710,2,2,4,3,0,2,1,2,1,1
720,4,3,4,6,2,3,3,2,5,1
730,2,1,2,1,4,3,1,2,3,3
740,3,2,5,5,1,1,3,3,2,1
750,1,3,2,5,3,4,6,0,2,2
760,1,3,6,2,4,1,4,1,4,4
770,5,3,3,6,6,2,4,1,3,3
780,5,4,4,2,5,3,5,2,4,4
790,7,4,4,2,2,2,3,1,4,4
800,3,7,8,5,7,5,6,8,1,5
810,9,6,5,3,4,5,3,3,4,7
820,7,4,6,12,6,8,8,6,13,7
830,6,4,7,6,8,8,8,6,6,6
840,6,6,4,5,8,7,11,10,7,5
850,9,10,11,10,6,7,14,10,5,14
860,12,3,9,15,5,12,3,10,9,11
870,7,7,12,8,11,15,13,17,17,21
880,15,11,12,6,14,10,8,15,17,12
890,18,15,19,10,20,11,14,20,11,15
900,25,24,17,22,22,15,14,33,27,18
910,17,15,21,23,27,23,24,15,28,23
920,26,30,20,24,30,32,25,32,32,57
930,43,69,90,113,120,155,202,205,188,148
940,96,30,8,0,0,0,1,0,0,0
950,0,0,0,0,1,1,0,0,0,0
960,0,1,0,0,0,0,1,0,0,1
970,0,0,0,0,0,0,0,0,0,1
980,0,0,0,0,0,0,0,0,0,0
990,1,0,0,0,0,0,0,0,0,0
1000,0,0,0,0,0,0,0,0,0,0
1010,0,0,0,0,0,0,0,0,0,0
1020,0,0,0,0,0,0,0,0,0,0
1030,0,1,0,0,0,0,0,0,0,0
1040,0,0,0,0,0,0,0,0,0,0
1050,0,0,0,0,0,0,0,0,0,1
1060,0,0,0,0,0,0,0,0,0,0
1070,0,0,0,0,0,0,0,0,0,0
1080,0,0,0,0,0,0,0,0,0,0
1090,0,0,0,0,0,0,0,0,0,0
1100,0,0,0,0,0,0,0,0,0,0
1110,0,0,0,0,0,0,0,0,0,0
1120,0,0,0,0,0,0,0,0,0,0
1130,0,0,0,0,0,0,0,0,0,0
1140,0,0,0,0,0,0,0,0,0,0
1150,0,0,0,0,0,0,0,0,0,0
1160,0,0,0,0,0,0,0,0,0,0
1170,0,0,0,0,0,0,0,0,0,0
1180,0,0,0,0,0,0,0,0,0,0
1190,0,0,1,0,0,0,0,0,0,0
1200,0,0,0,0,0,0,0,0,0,0
1210,0,1,0,0,0,0,0,0,0,0
1220,0,0,0,0,0,0,0,0,0,0
1230,0,1,0,0,0,0,0,0,0,0
1240,0,0,0,0,0,0,0,0,0,0
1250,0,0,0,0,0,0,0,0,0,0
1260,0,0,0,0,0,0,0,0,0,0
1270,0,0,0,0,0,0,0,0,0,0
1280,0,0,0,0,0,0,0,0,0,0
1290,0,0,0,0,0,0,0,0,0,0
1300,0,0,0,0,0,0,0,0,0,0
1310,0,0,0,0,0,0,0,0,1,0
1320,0,0,1,0,0,0,0,0,0,0
1330,1,0,0,0,0,0,0,0,0,0
1340,0,0,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0,0,0,0
1360,0,0,0,0,0,0,0,0,0,0
1370,0,0,0,0,0,0,0,0,0,0
1380,1,0,0,0,0,0,0,0,1,0
1390,0,0,0,0,0,0,0,0,0,0
1400,1,0,0,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,0,0,0,0
1430,0,0,0,0,0,0,0,0,0,1
1440,0,0,0,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0,0,0
1460,0,0,0,0,0,0,0,0,0,0
1470,0,0,0,0,0,0,0,0,0,0
1480,0,0,0,0,0,0,0,1,0,0
1490,0,0,0,0,0,1,0,0,1,1
1500,0,0,0,0,0,0,0,0,0,0
1510,1,0,0,0,0,0,0,0,0,0
1520,0,0,0,0,0,0,0,0,0,0
1530,0,0,0,0,0,0,1,1,0,0
1540,0,1,0,0,0,0,0,0,0,0
1550,0,0,0,0,0,0,0,0,0,0
1560,0,0,0,1,0,0,1,0,0,0
1570,0,0,0,0,0,0,0,0,0,0
1580,0,0,0,0,0,0,0,0,0,0
1590,0,0,0,0,0,0,0,0,0,0
1600,1,0,0,0,0,0,1,0,0,0
1610,0,0,0,1,0,0,0,0,0,0
1620,0,0,0,0,0,0,0,0,0,0
