SPECTRUM,DATE,TIME,LIVE,REAL
201202306130141_newGe_newMCA_Co_15MeV-01-00.csv,23-06-13,01:26:34,900.54,903.42
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,529,705,531,472,459,469,438,428,436
60,407,392,400,386,367,387,345,362,359,354
70,301,288,320,272,299,358,331,298,305,283
80,298,269,258,271,305,281,342,224,283,290
90,537,266,245,218,223,228,240,250,244,227
100,226,225,239,238,246,217,231,238,198,203
110,203,191,203,242,221,209,246,232,200,227
120,204,228,219,263,246,232,219,210,247,261
130,215,222,203,224,293,284,282,246,255,261
140,255,276,271,284,187,206,203,211,195,208
150,208,194,189,209,169,168,165,199,176,198
160,208,176,186,215,202,248,196,144,157,143
170,154,134,150,1438,702,110,152,102,115,118
180,118,109,107,121,93,76,74,82,68,83
190,79,71,69,72,72,79,136,1573,93,28
200,30,37,26,49,37,44,31,29,29,41
210,35,37,33,31,30,65,1074,79,12,9
220,9,16,21,23,21,11,12,12,20,16
230,18,13,5,8,13,23,17,7,9,9
240,8,15,8,6,9,6,12,9,10,14
250,11,12,16,9,5,9,16,5,9,7
260,5,80,9,9,8,7,11,8,5,7
270,10,7,4,14,7,4,9,8,9,8
280,7,5,10,8,6,9,3,6,3,7
290,6,5,8,7,4,7,5,9,10,5
300,7,4,5,9,0,4,5,5,5,5
310,7,14,5,3,11,6,3,4,7,6
320,7,3,5,10,7,3,20,6,4,6
330,4,2,5,7,4,2,8,4,4,7
340,6,4,6,7,3,5,8,4,8,2
350,6,9,8,5,2,5,3,2,3,2
360,6,6,3,2,3,0,3,2,0,5
370,4,6,2,2,1,0,5,0,3,2
380,1,1,2,0,2,1,10,74,3,0
390,0,0,0,0,0,0,0,0,1,1
400,0,1,0,0,0,0,0,0,1,0
410,1,0,0,0,0,0,0,0,0,1
420,0,1,0,1,0,3,1,0,1,0
430,2,0,0,0,0,0,0,0,0,0
440,1,0,0,0,0,0,1,0,0,2
450,0,0,0,2,0,0,0,1,0,0
460,0,0,0,0,0,1,0,0,0,0
470,0,1,0,0,1,2,0,0,1,1
480,0,0,0,1,1,0,0,2,1,0
490,0,1,0,1,0,0,0,0,1,2
500,0,0,1,0,1,0,1,0,1,0
510,1,0,0,0,2,0,0,0,0,1
520,0,3,0,0,0,0,0,1,1,1
530,0,0,0,0,1,1,1,0,0,0
540,0,0,1,0,1,0,0,1,0,2
550,0,0,1,0,1,0,0,2,1,0
560,0,0,0,0,0,0,0,1,0,0
570,1,0,2,0,0,1,1,0,1,1
580,0,0,1,1,1,2,0,0,1,0
590,0,1,2,0,0,0,0,0,3,4
600,0,1,1,0,1,1,0,0,0,0
610,0,0,1,0,0,0,0,0,0,1
620,1,0,1,1,1,0,0,0,1,1
630,0,1,0,2,1,0,0,0,1,1
640,0,0,1,2,0,0,2,0,0,0
650,1,0,0,1,0,0,0,2,1,0
660,0,0,1,2,0,1,1,1,2,2
670,0,1,1,1,0,0,1,0,0,0
680,1,1,1,0,0,0,0,1,1,0
690,0,1,0,0,1,0,0,0,1,0
700,0,1,0,2,1,0,4,0,0,0
710,0,0,0,0,0,0,2,1,0,0
720,1,0,0,1,0,1,2,1,0,2
730,1,0,1,2,0,1,0,0,1,0
740,1,0,1,0,0,1,2,0,1,1
750,2,0,0,2,1,2,3,1,3,0
760,0,2,0,0,1,2,2,0,1,1
770,1,1,2,2,3,0,1,0,0,0
780,1,0,0,2,1,1,1,2,1,3
790,3,1,1,2,0,2,1,1,2,1
800,2,0,0,0,2,3,1,2,1,0
810,2,0,0,1,1,0,1,1,0,1
820,1,1,3,0,1,0,1,2,1,0
830,0,1,2,1,1,1,0,0,0,2
840,0,1,2,1,1,0,0,0,2,3
850,0,0,2,1,1,1,3,1,1,1
860,2,0,1,0,1,0,2,2,2,1
870,1,0,0,2,0,2,2,1,2,3
880,1,3,3,2,2,0,1,2,2,2
890,0,0,2,3,1,1,0,2,1,0
900,2,0,1,0,2,0,0,0,3,1
910,0,3,2,1,3,2,1,0,0,4
920,6,0,0,2,0,0,1,1,3,0
930,1,1,2,1,0,0,2,4,1,3
940,0,2,3,1,1,0,0,0,1,0
950,1,4,3,0,3,0,4,1,0,0
960,1,0,4,2,0,1,2,0,0,2
970,2,1,1,0,1,2,1,1,2,4
980,2,2,3,0,3,0,1,1,1,3
990,1,4,2,1,0,1,1,0,1,3
1000,2,1,1,1,1,0,2,2,2,2
1010,0,2,2,5,2,2,3,3,3,2
1020,4,0,1,1,3,2,1,2,2,1
1030,3,0,2,2,4,4,2,4,3,0
1040,5,1,2,1,0,3,1,1,3,3
1050,1,0,4,2,1,3,0,2,2,2
1060,0,4,2,1,2,0,0,2,1,0
1070,0,2,4,1,5,2,1,1,3,5
1080,3,3,1,2,4,2,0,0,4,2
1090,0,3,0,3,0,2,0,0,1,3
1100,4,1,2,3,4,0,4,3,1,2
1110,1,3,1,3,2,4,1,3,7,0
1120,2,1,4,1,3,2,1,1,3,4
1130,5,1,3,2,3,2,2,1,1,3
1140,2,2,3,1,2,1,5,3,2,1
1150,2,2,3,2,3,5,5,6,0,2
1160,1,1,5,1,5,1,2,1,4,3
1170,2,2,2,1,2,3,3,4,4,5
1180,3,2,1,2,3,1,2,7,2,1
1190,4,3,2,3,2,3,3,6,4,3
1200,3,3,3,6,5,4,2,3,3,3
1210,1,2,3,2,5,2,3,4,2,5
1220,3,3,2,3,2,3,4,4,1,6
1230,6,7,3,2,7,1,0,3,4,4
1240,6,3,6,3,2,5,9,8,5,1
1250,7,9,4,2,1,5,4,2,5,3
1260,4,1,2,3,4,8,3,1,6,4
1270,3,5,5,11,7,6,2,4,3,5
1280,7,3,2,2,7,1,3,3,3,8
1290,6,7,2,5,5,1,4,1,4,1
1300,4,5,6,6,5,1,3,3,4,1
1310,1,5,3,6,3,1,3,1,3,4
1320,4,6,4,10,3,3,3,12,3,3
1330,6,4,4,3,4,4,3,1,5,9
1340,5,3,7,3,7,4,7,4,2,6
1350,7,5,5,5,6,5,5,4,1,2
1360,7,3,2,4,6,3,9,3,4,5
1370,5,3,11,7,7,6,10,10,4,6
1380,6,5,2,6,6,5,5,6,2,3
1390,8,4,12,5,3,8,6,6,5,2
1400,3,8,3,5,5,8,7,4,3,2
1410,8,4,7,4,5,3,4,6,3,5
1420,8,5,4,7,7,9,4,6,4,7
1430,1,7,2,9,3,6,9,4,3,8
1440,4,6,6,6,4,2,4,5,5,3
1450,6,4,4,5,6,7,4,2,5,8
1460,12,6,6,3,3,6,7,7,4,6
1470,12,4,6,12,4,6,6,9,8,5
1480,6,9,6,5,9,6,9,4,7,4
1490,4,8,9,9,4,8,9,11,6,8
1500,6,1,5,10,9,9,8,10,5,7
1510,4,9,8,7,5,7,8,10,7,6
1520,10,11,7,2,4,6,6,10,10,3
1530,5,4,7,3,9,8,12,11,7,3
1540,6,8,13,3,5,13,12,5,3,4
1550,11,11,8,7,7,13,2,9,8,5
1560,5,5,8,8,9,9,8,6,6,8
1570,2,5,7,7,10,7,8,4,9,6
1580,6,7,7,7,10,5,7,9,9,6
1590,9,11,11,6,18,5,4,7,8,9
1600,6,5,12,6,7,10,8,15,7,11
1610,9,7,13,9,8,7,13,6,11,4
1620,13,10,7,10,9,10,11,10,5,13
