SPECTRUM,DATE,TIME,LIVE,REAL
202306121132_newGe_newMCA_Co-01-00.csv,23-06-12,11:18:02,767.1,769.36
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,456,662,435,391,420,392,396,402,376
60,399,318,343,371,329,335,328,328,342,296
70,280,273,259,243,249,314,278,296,241,265
80,229,238,245,238,252,234,287,238,234,250
90,432,186,176,229,188,203,178,194,199,232
100,184,199,176,195,192,187,188,191,202,185
110,189,181,205,182,216,194,190,213,197,210
120,179,193,178,188,182,172,194,179,191,197
130,203,191,220,207,254,237,229,189,208,222
140,220,218,200,202,174,160,181,174,186,174
150,153,158,149,163,176,162,170,144,162,180
160,144,153,183,177,190,220,176,126,131,129
170,126,128,137,1280,522,90,102,106,106,109
180,106,101,93,120,73,65,55,69,59,60
190,59,54,45,50,46,46,161,1359,55,27
200,29,27,30,34,38,28,25,26,25,25
210,17,30,24,19,37,89,910,34,11,6
220,12,9,11,18,12,13,14,11,14,15
230,10,11,12,8,10,23,6,15,10,10
240,11,12,11,3,3,6,12,8,8,6
250,8,3,5,4,1,7,16,10,8,6
260,13,55,5,10,7,5,8,3,7,4
270,5,2,11,13,6,6,2,13,6,8
280,6,8,6,6,5,9,3,3,6,13
290,3,5,5,7,10,4,3,4,4,6
300,7,6,7,6,5,2,3,4,4,3
310,4,16,3,6,7,5,3,3,4,3
320,3,7,5,2,1,6,19,6,5,4
330,2,5,2,3,4,4,6,9,4,7
340,5,2,3,3,6,8,5,7,7,3
350,9,5,6,7,4,2,2,3,6,3
360,2,2,7,4,2,2,0,0,3,4
370,2,4,1,1,1,1,0,2,1,4
380,1,1,0,4,1,0,4,72,1,1
390,0,1,0,0,1,0,1,0,0,1
400,0,0,0,0,0,1,0,1,0,0
410,0,1,3,1,0,0,2,1,0,0
420,1,0,3,2,1,1,0,0,1,0
430,0,0,0,1,0,1,0,0,0,1
440,0,0,1,1,0,0,1,1,0,0
450,2,1,0,0,0,0,0,0,1,0
460,0,0,0,0,1,2,0,0,1,0
470,1,0,0,0,0,0,0,1,0,0
480,1,0,2,0,0,1,0,1,1,0
490,0,0,1,1,1,3,1,0,0,0
500,1,1,0,1,0,1,0,1,0,0
510,1,1,2,0,0,0,0,0,0,0
520,1,0,0,1,1,0,3,1,3,0
530,0,0,0,1,0,1,0,0,1,0
540,0,0,2,0,0,1,1,1,0,0
550,0,1,0,0,1,2,1,0,0,0
560,1,0,0,0,3,1,1,1,1,1
570,2,0,1,0,1,0,0,0,2,0
580,0,1,0,1,0,1,0,1,0,1
590,3,0,2,1,0,0,1,0,2,0
600,1,0,0,0,0,1,1,2,0,1
610,1,0,1,2,1,1,1,1,0,0
620,0,2,2,0,3,0,0,1,0,0
630,0,0,1,1,0,1,2,1,1,0
640,2,1,1,1,1,0,0,1,0,0
650,0,0,0,0,1,0,2,0,0,0
660,1,0,2,0,0,0,0,0,0,1
670,1,1,0,2,2,0,1,0,3,2
680,1,2,0,1,0,0,1,0,2,1
690,0,2,1,3,2,0,2,0,1,1
700,0,0,1,1,0,0,1,0,1,0
710,0,2,1,2,0,0,4,0,0,2
720,1,0,0,0,1,1,1,2,2,0
730,3,0,1,1,1,2,1,0,2,4
740,2,1,2,1,3,2,1,2,1,1
750,2,0,1,5,0,0,2,2,0,1
760,1,2,1,2,2,0,1,2,3,2
770,4,0,2,0,0,3,3,1,3,1
780,1,3,3,2,0,0,1,2,2,0
790,1,5,1,1,1,0,3,2,0,2
800,2,4,0,4,0,2,1,1,4,2
810,2,3,4,3,3,1,2,4,3,0
820,1,4,0,4,5,1,1,0,2,4
830,2,4,3,1,5,1,2,2,3,0
840,2,2,0,0,2,4,1,0,2,2
850,4,3,1,1,2,2,0,2,5,5
860,2,1,1,4,3,3,1,2,5,5
870,2,5,3,5,2,2,2,1,4,4
880,3,2,8,3,3,3,3,2,3,3
890,1,0,2,2,0,1,3,2,5,1
900,2,1,1,2,5,5,3,3,2,1
910,2,4,2,3,2,3,5,5,5,2
920,1,4,3,4,2,2,3,2,3,2
930,4,0,2,3,7,7,4,10,1,4
940,0,6,2,1,5,3,2,2,3,8
950,2,5,3,7,4,7,2,5,1,3
960,1,1,1,4,0,2,1,6,1,6
970,4,3,1,5,6,4,2,5,3,4
980,5,5,0,1,3,5,6,5,8,3
990,6,6,6,8,3,5,5,4,6,6
1000,5,4,9,1,5,2,3,5,3,3
1010,2,5,3,2,4,3,1,5,5,5
1020,3,7,5,6,2,9,4,3,4,3
1030,7,3,7,4,5,11,4,4,7,6
1040,4,3,3,8,3,3,3,8,1,8
1050,3,3,5,5,1,9,6,7,5,3
1060,6,7,7,5,9,4,5,1,12,7
1070,5,6,4,4,3,4,7,7,5,3
1080,6,7,4,5,5,13,3,3,0,4
1090,7,1,4,3,6,5,1,8,6,2
1100,11,6,4,7,3,12,7,6,11,5
1110,1,6,4,3,4,2,10,7,5,10
1120,5,8,7,5,3,5,3,6,3,10
1130,5,5,8,6,4,11,5,6,5,4
1140,8,4,4,4,4,7,11,6,5,6
1150,8,8,6,3,9,5,9,5,12,7
1160,7,4,6,7,5,8,4,4,5,5
1170,3,3,2,5,5,7,4,6,6,4
1180,11,6,6,7,6,12,5,5,7,6
1190,12,8,7,8,7,9,8,7,7,9
1200,5,0,4,4,8,6,6,6,9,4
1210,6,7,6,4,8,10,4,7,4,7
1220,8,1,7,6,6,6,6,8,8,12
1230,3,8,11,12,6,8,2,10,7,9
1240,6,3,6,7,8,8,10,7,3,10
1250,6,5,9,7,9,5,3,3,8,6
1260,8,5,3,11,8,10,7,5,7,8
1270,4,7,9,9,8,9,7,11,6,5
1280,9,6,13,3,7,9,8,14,8,7
1290,13,6,8,8,5,7,8,4,10,5
1300,4,9,9,8,4,14,6,10,10,4
1310,10,6,7,6,7,8,9,12,4,5
1320,9,6,11,3,4,4,12,12,8,6
1330,4,11,8,12,7,7,8,7,10,10
1340,9,5,5,8,4,4,8,5,6,11
1350,6,7,9,6,13,12,7,9,12,9
1360,10,9,16,6,6,10,5,7,8,8
1370,3,13,8,13,9,10,3,6,9,8
1380,4,6,13,4,4,7,6,6,5,9
1390,5,5,7,12,7,8,10,4,9,8
1400,8,10,15,5,7,9,12,13,4,13
1410,9,6,5,10,5,9,15,13,7,10
1420,7,12,6,17,6,5,11,2,11,11
1430,5,6,11,9,12,2,13,11,10,8
1440,16,14,15,9,2,8,5,8,11,16
1450,7,10,10,8,10,13,11,7,10,12
1460,9,4,8,11,10,14,8,10,6,5
1470,14,12,6,16,9,10,7,9,5,9
1480,9,8,8,9,12,14,15,7,10,13
1490,10,12,12,12,6,10,10,12,17,9
1500,14,12,7,9,12,9,19,16,8,8
1510,6,5,11,7,11,13,8,9,11,11
1520,12,8,14,10,9,11,8,5,13,7
1530,14,11,5,14,24,11,13,13,19,9
1540,8,11,7,7,12,10,11,12,16,13
1550,19,15,15,14,11,7,15,13,4,5
1560,9,17,8,16,12,7,7,16,10,11
1570,16,10,13,12,4,10,13,16,8,14
1580,16,9,6,7,10,9,17,9,13,10
1590,12,12,10,23,10,18,24,13,6,5
1600,9,7,12,19,15,7,7,7,12,13
1610,10,17,12,14,11,18,9,13,13,21
1620,11,10,10,17,17,10,10,20,11,16
