SPECTRUM,DATE,TIME,LIVE,REAL
202306190438_newGe_newMCA_Co_15MeV-01-00.csv,23-06-19,04:17:20,1279.82,1286.22
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
1340,6,9,13,17,17,12,10,16,11,9
1350,11,13,10,8,12,10,11,13,9,11
1360,11,8,16,13,8,10,12,15,8,12
1370,7,8,11,12,15,10,21,10,8,8
1380,13,14,8,15,9,8,15,7,10,7
1390,10,10,11,14,11,20,12,9,11,13
1400,13,8,10,10,10,18,22,13,16,12
1410,9,14,10,10,15,10,13,15,10,6
1420,17,11,8,5,17,14,10,9,6,6
1430,14,10,8,16,14,14,12,11,6,8
1440,14,10,12,16,12,11,11,5,17,8
1450,13,14,9,16,13,21,12,13,11,8
1460,11,10,13,17,9,14,17,8,17,16
1470,15,17,13,15,12,14,17,12,15,14
1480,12,9,14,11,14,13,11,11,9,20
1490,14,17,13,10,18,16,13,12,18,18
1500,13,13,10,14,10,10,18,8,20,10
1510,17,11,7,12,16,11,12,16,12,10
1520,12,16,13,11,18,15,11,8,6,12
1530,13,16,17,11,15,12,12,9,8,12
1540,9,17,9,15,12,12,18,13,12,15
1550,18,9,12,10,13,7,10,14,12,17
1560,16,12,13,12,11,17,12,11,15,13
1570,10,22,17,5,11,12,12,20,11,12
1580,12,14,13,17,17,13,11,10,15,14
1590,15,12,16,12,18,15,11,14,9,20
1600,17,13,20,11,11,13,16,13,17,18
1610,14,13,14,22,13,16,15,17,19,12
1620,13,12,18,17,13,14,10,13,17,16
1630,17,16,19,14,13,15,14,18,8,21
1640,11,12,6,13,17,16,21,16,15,18
1650,25,11,13,15,15,17,13,12,20,16
1660,11,10,13,12,13,19,16,22,16,15
1670,17,16,17,14,16,16,9,11,14,13
1680,17,16,11,14,15,19,16,11,15,18
1690,10,18,18,20,15,19,11,16,22,11
1700,17,13,23,19,11,22,13,11,8,23
1710,15,17,13,14,18,21,16,14,14,15
1720,7,19,12,18,16,22,17,13,16,13
1730,6,15,19,17,10,19,21,15,24,19
1740,18,10,18,21,20,16,13,14,14,15
1750,10,15,20,21,16,15,21,21,16,17
1760,20,18,19,14,18,18,15,20,10,11
1770,23,12,29,18,12,13,14,17,15,17
1780,17,23,13,13,22,14,14,16,17,13
1790,21,19,15,17,16,11,25,12,21,22
1800,20,17,13,17,13,24,15,21,16,23
1810,16,21,19,24,19,16,12,22,18,18
1820,22,15,22,23,21,14,21,20,12,20
1830,18,15,18,11,19,15,20,14,17,14
1840,16,15,18,26,18,10,15,20,21,22
1850,20,18,23,17,18,20,24,19,29,20
1860,23,19,20,20,21,19,20,13,20,21
1870,14,15,21,19,21,16,30,14,29,19
1880,26,16,23,19,10,14,22,21,20,22
1890,20,24,10,15,23,35,18,20,22,25
1900,16,18,20,23,22,20,16,19,22,19
1910,22,21,28,18,23,15,22,19,24,18
1920,23,20,14,26,18,24,21,18,17,22
1930,16,29,23,22,18,17,20,24,16,23
1940,16,22,24,15,23,34,25,27,23,26
1950,22,19,22,23,24,21,23,31,21,17
1960,19,19,22,16,20,26,44,18,17,20
1970,23,25,22,18,14,17,15,22,26,28
1980,20,20,22,19,31,16,28,27,25,26
1990,28,25,21,24,28,27,28,22,25,30
2000,30,24,22,19,33,23,23,26,27,33
2010,24,21,19,19,23,26,37,22,25,19
2020,10,28,29,30,26,30,29,26,28,20
2030,19,22,23,35,30,26,26,22,32,30
2040,32,27,29,27,25,20,29,37,34,25
2050,22,29,30,28,32,22,26,35,20,29
2060,24,33,38,36,31,24,24,31,26,28
2070,26,34,35,24,30,22,33,35,31,29
2080,30,31,26,22,27,36,21,30,30,28
2090,34,23,32,36,35,37,33,36,29,30
2100,26,26,29,31,32,26,32,36,42,31
2110,36,41,34,30,29,39,36,25,38,32
2120,33,43,38,33,37,33,26,46,26,30
2130,33,32,35,27,35,38,35,32,32,47
2140,29,40,37,30,36,32,31,27,38,29
2150,36,31,49,43,37,42,35,34,32,41
2160,37,42,39,44,52,38,39,36,45,30
2170,45,40,43,42,45,47,39,45,45,35
2180,31,35,43,51,47,39,37,50,43,47
2190,38,39,38,44,38,53,27,46,42,52
2200,49,45,36,43,37,51,42,54,35,40
2210,47,53,38,48,50,35,54,50,34,37
2220,47,46,59,37,57,52,42,55,63,43
2230,47,53,54,57,55,39,57,51,46,50
2240,44,48,48,58,57,50,56,61,56,60
2250,46,54,59,59,45,50,32,47,48,58
2260,56,54,43,40,52,47,52,50,61,47
2270,41,48,49,54,52,53,63,50,44,50
2280,50,61,58,41,60,51,51,58,67,47
2290,59,46,66,55,59,40,40,56,44,55
2300,53,49,38,33,35,32,31,43,39,42
2310,37,27,30,32,34,42,61,57,68,73
2320,103,127,128,189,197,204,180,146,104,48
2330,12,5,3,3,2,5,2,4,2,0
2340,3,3,2,0,2,3,1,0,1,1
2350,1,1,0,1,0,1,3,3,0,0
2360,0,1,0,1,0,1,1,0,2,1
2370,0,1,1,1,3,2,1,1,2,2
2380,1,0,2,0,2,1,0,1,0,2
2390,0,0,2,0,1,3,2,0,1,0
2400,0,0,2,0,1,1,2,1,0,1
2410,0,1,2,2,1,1,2,0,1,2
2420,0,0,2,0,0,0,0,3,1,1
2430,0,2,1,1,1,1,2,4,2,0
2440,0,1,3,0,3,2,0,0,0,3
2450,0,0,3,0,3,0,0,0,1,1
2460,0,0,0,0,0,1,0,0,2,0
2470,1,0,2,1,2,0,2,2,1,1
2480,0,0,1,0,1,1,1,0,1,1
2490,1,1,2,3,2,0,0,1,1,1
2500,1,3,1,3,0,2,1,1,1,2
2510,0,3,2,0,0,2,3,2,4,0
2520,1,1,3,0,2,1,1,0,0,1
2530,0,2,1,1,1,3,0,0,0,1
2540,0,2,0,0,1,0,1,3,0,1
2550,2,0,1,1,2,5,2,1,0,2
2560,0,4,2,1,1,1,0,0,3,0
2570,4,1,1,0,4,1,1,2,1,1
2580,1,0,3,0,3,1,1,1,2,2
2590,2,2,0,0,1,1,1,1,0,1
2600,2,2,0,1,0,1,3,2,1,0
2610,0,0,2,1,2,0,3,0,2,0
2620,1,1,3,0,0,2,1,2,0,0
2630,1,3,2,1,1,3,1,0,1,0
2640,1,0,1,2,2,1,0,2,1,2
2650,2,0,4,2,3,1,0,1,0,1
2660,1,5,1,3,1,3,1,0,1,0
2670,3,0,1,1,1,3,0,4,0,4
2680,2,3,1,1,2,4,2,2,0,2
2690,2,0,4,3,0,2,0,2,1,2
2700,0,2,2,2,3,1,1,1,2,0
2710,1,1,0,3,2,1,1,0,0,1
2720,0,3,0,2,2,2,3,2,2,3
2730,4,2,1,2,1,2,2,1,1,5
2740,2,1,4,1,0,1,0,1,1,1
2750,0,1,2,2,3,2,1,1,1,1
2760,2,2,1,1,1,4,2,3,1,1
2770,2,1,1,2,1,1,2,3,2,3
2780,0,1,1,1,4,4,1,2,0,3
2790,2,2,3,1,5,1,2,0,1,3
2800,1,1,4,1,0,5,1,2,2,0
2810,1,0,1,3,4,2,2,1,6,1
2820,5,2,2,3,3,1,2,1,3,2
2830,6,2,1,1,2,1,3,2,2,2
2840,1,2,2,1,2,1,3,3,1,1
2850,3,2,2,1,1,0,1,4,2,3
2860,3,5,0,2,2,2,3,1,5,0
2870,3,2,1,1,2,3,0,2,2,3
2880,2,2,2,1,3,3,2,1,4,3
2890,2,0,3,2,1,2,1,1,3,4
2900,2,1,4,0,0,3,3,2,0,3
2910,0,2,3,3,3,3,1,1,6,4
2920,1,1,1,2,1,1,0,0,3,1
2930,1,2,2,2,0,1,2,2,2,0
2940,1,1,0,6,2,2,2,2,2,1
2950,3,3,1,2,4,4,5,1,1,2
2960,3,0,0,0,3,1,3,5,1,0
2970,5,0,2,3,3,2,1,1,1,1
2980,2,0,1,3,0,4,3,2,4,3
2990,1,1,1,4,2,1,4,2,1,1
3000,4,1,4,2,5,2,4,2,3,3
3010,3,2,7,4,4,2,7,4,2,1
3020,3,2,1,2,5,3,1,5,3,3
3030,4,0,2,4,2,4,1,5,1,2
3040,5,2,3,6,0,1,5,5,2,1
3050,2,1,4,0,4,3,2,2,7,4
3060,6,3,1,1,4,6,2,2,3,3
3070,3,2,3,5,4,1,7,1,5,4
3080,4,4,2,4,4,1,5,8,0,3
3090,6,2,7,5,2,2,2,2,5,2
3100,1,5,1,4,3,1,8,2,4,0
3110,1,3,5,3,5,0,6,3,4,6
3120,5,2,2,2,4,4,1,5,6,4
3130,1,4,2,7,2,3,0,5,3,2
3140,2,2,1,5,4,2,4,3,3,4
3150,2,3,1,7,2,5,3,3,4,3
3160,9,2,0,4,4,7,2,3,2,6
3170,4,3,3,2,2,4,2,4,1,1
3180,2,3,2,5,1,4,3,5,2,5
3190,3,6,6,7,10,4,1,4,2,3
3200,3,4,4,2,3,4,4,1,2,6
3210,7,1,2,0,6,7,3,2,6,4
3220,5,4,3,3,8,6,2,5,3,5
3230,2,4,2,6,4,6,7,4,6,1
3240,4,4,3,4,4,3,5,6,3,5
3250,4,2,4,8,5,4,3,5,3,5
