SPECTRUM,DATE,TIME,LIVE,REAL
20230610_newGe_X-12_Z-12_15MeV_Co-01-00.csv,23-06-11,00:08:35,2078.1,2083.52
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
1330,10,8,9,12,10,7,14,12,5,15
1340,11,8,11,19,13,12,13,14,12,14
1350,10,14,9,12,10,11,16,16,10,14
1360,17,12,15,11,13,15,7,12,8,8
1370,10,13,16,14,18,12,10,7,23,9
1380,14,10,9,13,13,17,14,15,10,7
1390,18,12,11,16,17,11,11,5,12,18
1400,10,15,6,15,8,8,8,13,13,13
1410,12,10,9,10,9,11,6,8,12,12
1420,12,8,8,11,13,11,10,7,12,14
1430,14,7,11,13,9,9,8,8,12,14
1440,14,14,13,14,11,15,9,9,12,12
1450,16,13,13,11,10,15,5,9,15,19
1460,18,14,10,9,12,11,13,11,20,16
1470,12,11,12,14,14,13,10,29,13,12
1480,13,11,14,24,11,18,9,12,8,14
1490,16,13,11,6,16,12,9,13,14,17
1500,8,7,16,16,14,13,12,16,12,24
1510,10,11,14,14,14,16,12,12,8,10
1520,12,19,11,13,21,13,10,21,13,7
1530,10,18,18,20,14,16,16,15,13,14
1540,15,18,10,12,13,13,8,13,20,15
1550,16,7,12,16,15,14,12,13,17,16
1560,19,11,11,11,14,15,18,9,7,12
1570,9,10,20,17,11,18,11,11,19,16
1580,6,14,15,17,11,22,15,15,13,11
1590,16,11,10,19,15,15,13,8,18,16
1600,11,11,18,11,14,17,17,10,11,21
1610,8,21,13,18,16,13,13,22,20,10
1620,10,18,19,9,14,12,15,13,17,13
1630,14,16,14,11,11,8,13,15,15,5
1640,14,17,16,20,20,6,9,10,13,12
1650,16,9,16,10,14,15,20,16,15,14
1660,10,8,25,19,20,15,22,12,12,13
1670,13,14,19,11,22,13,22,15,14,12
1680,15,20,19,20,19,13,14,11,18,7
1690,14,14,20,15,15,23,29,13,23,20
1700,12,11,18,16,15,13,16,17,22,17
1710,17,16,11,15,13,8,18,11,18,19
1720,20,13,17,10,16,15,15,12,25,19
1730,16,18,15,16,18,14,19,10,25,18
1740,18,12,19,14,13,20,15,15,14,11
1750,11,25,28,14,19,16,9,26,18,19
1760,23,14,17,14,16,21,21,13,18,10
1770,14,25,14,19,17,18,16,26,16,20
1780,21,23,20,12,18,21,26,18,18,11
1790,21,23,18,9,14,13,8,9,18,14
1800,22,26,15,25,14,21,19,23,18,11
1810,20,25,16,23,14,18,17,18,20,22
1820,20,12,20,21,20,21,17,19,21,19
1830,16,22,19,17,21,12,14,16,17,24
1840,16,18,19,18,22,13,24,25,15,17
1850,21,16,18,18,18,19,20,24,20,15
1860,19,23,17,12,18,15,22,27,28,25
1870,14,22,26,26,20,20,20,19,20,16
1880,23,21,19,26,25,20,24,20,23,18
1890,15,22,24,23,24,25,25,20,15,17
1900,18,20,25,22,20,23,13,18,22,16
1910,24,28,23,25,19,25,21,19,19,18
1920,25,16,18,22,23,19,41,20,26,25
1930,22,21,19,23,12,20,21,20,20,19
1940,23,24,14,21,29,22,15,28,23,23
1950,20,16,23,23,18,23,6,33,24,25
1960,16,29,28,19,18,28,20,25,24,30
1970,30,23,22,23,24,25,21,30,26,30
1980,27,27,20,28,14,31,35,27,21,22
1990,32,18,23,24,22,20,28,15,23,23
2000,25,29,17,30,23,20,30,20,27,21
2010,24,19,30,22,28,26,25,20,18,29
2020,18,23,30,26,27,24,29,31,27,26
2030,28,21,27,33,25,32,27,25,23,29
2040,19,27,26,27,33,26,25,21,38,25
2050,33,34,25,37,24,33,28,31,27,30
2060,18,21,23,28,40,23,32,22,36,26
2070,30,27,23,28,25,21,31,26,28,35
2080,39,31,29,28,24,33,20,31,36,34
2090,33,32,31,40,19,22,28,39,32,25
2100,37,41,34,37,37,32,23,33,29,45
2110,38,36,31,31,27,29,31,38,28,33
2120,34,37,38,33,46,30,44,36,37,37
2130,33,41,36,38,24,40,24,30,31,32
2140,33,31,35,44,37,33,35,27,35,35
2150,40,32,35,42,52,37,44,37,25,47
2160,29,35,38,41,30,27,46,40,38,44
2170,44,36,38,47,37,39,39,36,36,50
2180,53,39,31,38,36,49,24,49,34,47
2190,49,39,56,39,42,42,46,44,40,38
2200,43,55,35,45,36,55,51,33,38,47
2210,41,34,38,44,39,58,34,29,43,51
2220,50,42,42,45,46,41,46,53,51,38
2230,49,53,47,46,40,31,46,46,45,39
2240,41,52,46,55,59,55,43,49,46,36
2250,53,48,41,51,48,36,50,54,61,49
2260,55,58,46,55,47,49,43,50,56,50
2270,49,62,40,52,43,43,61,48,51,61
2280,56,61,42,55,59,49,51,57,49,58
2290,53,44,61,59,48,47,60,49,46,48
2300,65,40,53,37,44,27,34,45,39,42
2310,39,32,36,45,60,64,86,99,126,157
2320,188,215,214,185,106,49,14,4,0,2
2330,1,2,3,2,2,0,3,2,1,2
2340,1,2,0,1,0,0,2,1,0,0
2350,1,0,1,0,0,1,3,2,1,0
2360,0,2,0,0,1,0,0,2,0,0
2370,2,0,0,0,0,0,0,0,0,0
2380,0,0,1,0,0,0,1,0,0,0
2390,0,0,1,0,2,0,2,0,0,1
2400,0,0,1,1,1,2,2,0,0,2
2410,1,4,1,1,0,1,1,1,0,0
2420,1,1,0,1,0,1,0,0,1,0
2430,1,2,0,0,2,1,0,0,0,2
2440,0,2,0,0,2,0,0,1,0,2
2450,0,0,2,1,0,1,1,0,1,0
2460,1,1,0,0,3,0,1,0,1,2
2470,0,1,0,0,2,0,0,0,2,1
2480,0,1,0,1,1,0,0,0,1,1
2490,0,0,1,0,0,0,0,0,4,1
2500,0,0,2,0,1,1,0,0,1,0
2510,1,2,0,2,0,0,0,0,1,0
2520,1,2,1,2,0,1,1,3,0,0
2530,1,0,1,0,2,1,1,0,0,0
2540,0,1,1,0,0,0,1,0,0,1
2550,0,1,1,0,0,0,2,1,0,0
2560,1,0,0,1,1,2,1,2,0,1
2570,0,0,0,0,1,0,0,0,1,2
2580,2,1,0,0,0,0,1,0,0,0
2590,1,1,0,1,1,1,1,0,0,0
2600,1,1,1,0,0,1,0,1,0,1
2610,0,0,0,0,0,0,1,0,1,1
2620,1,0,0,1,0,0,1,0,1,0
2630,0,1,0,1,0,3,4,0,0,0
2640,0,0,0,1,0,0,1,0,0,0
2650,0,0,0,1,1,1,0,0,0,1
