SPECTRUM,DATE,TIME,LIVE,REAL
202306062248_15MeV_Co_Xm12_Zp12-01-00.csv,23-06-06,22:29:32,1123.96,1127.76
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,0,0,0,0,0,0
40,0,0,0,0,0,0,0,0,0,0
50,0,607,874,554,561,573,569,554,504,512
60,502,495,430,494,421,424,430,417,445,383
70,406,417,393,379,381,512,361,380,327,333
80,336,363,304,365,330,362,419,322,324,405
90,573,288,283,256,305,299,304,280,296,261
100,254,277,254,291,282,243,262,253,267,252
110,263,237,247,268,279,255,266,234,258,244
120,245,279,243,248,268,270,244,281,272,248
130,274,264,271,294,368,302,290,297,286,281
140,293,290,299,296,236,244,242,218,251,207
150,215,218,213,220,210,234,210,206,242,230
160,261,203,203,209,206,266,212,188,196,191
170,180,179,178,1825,478,152,143,153,159,126
180,136,143,134,181,114,100,98,85,99,103
190,89,69,83,77,66,76,330,1587,61,45
200,37,47,48,45,45,47,35,41,34,40
210,31,40,34,60,35,241,1310,31,10,23
220,8,28,17,24,16,19,17,21,19,12
230,13,7,6,18,26,24,9,8,14,17
240,13,23,10,9,7,11,13,7,8,12
250,13,14,10,7,8,15,17,7,9,12
260,20,74,15,8,5,13,6,9,11,7
270,12,5,8,16,10,2,5,11,6,10
280,8,10,11,7,9,3,8,6,6,4
290,6,9,9,8,4,6,6,10,8,9
300,10,4,5,3,4,8,7,9,2,6
310,7,22,6,7,8,8,11,5,4,9
320,2,9,5,5,8,14,27,5,7,9
330,7,6,7,6,8,7,10,6,12,10
340,11,9,10,10,13,7,10,6,8,8
350,6,9,3,9,7,2,4,2,4,4
360,6,1,12,6,5,3,2,5,3,4
370,2,3,3,1,2,3,4,1,0,0
380,3,1,1,1,0,5,17,99,0,0
390,0,0,0,0,0,0,1,0,0,1
400,0,0,0,0,0,1,1,0,0,0
410,0,0,1,0,0,0,0,0,0,1
420,0,0,0,0,0,0,1,0,1,2
430,1,0,1,0,0,2,1,0,0,0
440,0,0,0,1,0,1,0,0,0,0
450,0,0,1,0,1,0,0,0,0,0
460,0,0,1,1,0,0,1,0,0,0
470,2,1,1,1,0,0,0,1,0,0
480,0,0,0,1,1,2,0,1,0,1
490,0,0,0,0,0,1,1,0,2,0
500,0,1,1,0,0,3,1,0,1,0
510,1,0,0,1,0,1,0,0,0,0
520,1,1,0,1,0,0,0,1,0,1
530,1,0,1,0,0,0,0,0,0,0
540,1,2,1,1,0,0,0,2,0,0
550,0,1,0,1,0,0,0,0,0,0
560,1,1,1,1,0,0,0,3,0,2
570,0,0,0,2,1,0,0,0,1,0
580,1,0,0,0,3,0,0,0,2,0
590,0,0,0,2,1,2,0,3,1,1
600,0,0,1,0,0,1,2,3,1,2
610,0,4,1,3,1,1,1,1,2,1
620,0,3,0,0,0,1,2,1,1,1
630,1,0,0,0,1,2,0,2,0,0
640,3,0,0,1,2,2,1,1,0,0
650,1,0,1,3,0,2,2,1,2,0
660,0,2,1,1,1,1,2,3,1,1
670,2,0,0,2,2,1,1,2,1,1
680,2,0,1,1,2,2,0,1,1,1
690,1,1,1,2,1,2,2,1,1,1
700,1,1,2,0,3,1,1,0,2,0
710,1,2,0,3,3,3,0,3,1,1
720,4,1,2,3,1,2,1,0,2,2
730,1,0,0,3,1,1,4,3,1,2
740,1,3,3,0,3,0,3,2,3,2
750,3,1,2,1,2,1,4,1,0,2
760,2,0,6,0,2,0,1,0,3,1
770,2,4,2,2,2,2,4,2,2,4
780,1,1,0,4,1,1,1,3,2,1
790,2,2,2,2,0,4,1,4,0,1
800,1,1,3,3,1,3,2,0,5,3
810,0,3,2,5,1,1,2,1,1,1
820,1,5,4,1,2,2,2,3,1,4
830,3,3,6,2,3,2,5,1,5,2
840,2,1,1,2,0,1,2,1,4,2
850,2,4,3,1,1,2,3,2,5,3
860,0,2,4,4,2,1,4,2,0,2
870,4,0,4,5,4,1,1,5,3,1
880,4,5,1,2,4,0,1,3,5,1
890,3,3,2,3,4,1,3,4,2,0
900,1,5,4,5,2,4,2,3,6,2
910,5,1,1,3,3,2,3,1,5,6
920,2,2,5,5,4,3,5,1,2,1
930,6,2,1,6,4,2,6,1,4,2
940,5,4,8,6,5,2,1,4,6,4
950,2,3,3,6,4,5,4,5,3,6
960,1,3,1,1,3,3,3,7,3,7
970,3,3,2,0,7,3,4,5,2,5
980,4,2,8,3,0,6,6,6,4,2
990,6,3,3,7,4,4,4,6,1,6
1000,2,5,7,2,4,6,2,2,4,7
1010,4,2,2,5,5,4,5,7,5,6
1020,4,6,4,3,5,4,2,7,5,6
1030,4,4,7,11,6,4,3,7,3,5
1040,3,2,4,5,4,9,5,6,4,2
1050,3,8,5,5,6,6,4,4,4,4
1060,5,6,4,7,12,8,10,7,9,4
1070,18,6,6,6,3,9,2,5,1,5
1080,9,4,8,4,5,4,7,2,7,6
1090,5,5,7,5,5,4,6,5,4,1
1100,8,7,6,7,9,8,6,4,5,4
1110,4,4,5,2,5,5,5,3,7,3
1120,10,4,7,5,4,5,4,8,5,6
1130,8,7,8,7,6,2,6,5,8,5
1140,6,2,5,4,4,8,3,8,6,4
1150,12,8,5,11,6,4,6,6,5,7
1160,2,6,11,14,8,5,4,8,8,6
1170,3,6,5,8,8,5,5,5,10,7
1180,6,9,10,3,6,7,7,3,13,5
1190,5,6,6,2,3,3,3,4,13,9
1200,6,4,6,6,8,9,5,4,7,5
1210,11,9,6,9,5,6,8,7,11,9
1220,5,8,11,11,13,7,6,9,7,5
1230,10,9,10,4,5,9,9,6,7,3
1240,11,13,5,2,9,7,6,8,11,3
1250,10,4,9,6,8,8,12,9,5,10
1260,15,5,5,7,12,5,3,10,6,2
1270,10,6,6,7,11,6,9,5,6,9
1280,12,8,5,3,12,15,7,7,5,9
1290,5,10,6,6,9,5,5,6,7,7
1300,8,4,6,13,1,7,7,6,13,5
1310,10,7,9,9,10,6,8,9,8,10
1320,4,7,6,6,7,10,8,3,5,5
1330,7,9,7,9,11,5,9,3,9,10
1340,10,5,3,4,8,5,4,7,8,8
1350,11,6,11,1,13,10,17,12,7,4
1360,12,9,13,4,10,7,7,6,9,7
1370,6,6,10,11,1,8,12,8,5,5
1380,11,8,6,4,13,11,10,5,8,10
1390,9,6,9,6,9,10,4,8,8,8
1400,8,9,10,4,4,10,9,9,7,9
1410,16,7,19,12,8,16,11,6,10,13
1420,9,11,5,11,8,6,9,8,8,8
1430,8,5,11,13,9,13,11,11,13,8
1440,12,11,6,6,9,6,5,7,10,10
1450,10,4,8,9,11,10,11,10,11,12
1460,8,10,7,7,9,7,10,9,10,15
1470,7,5,6,13,7,5,9,6,10,13
1480,14,16,16,6,16,8,7,6,19,11
1490,8,12,13,10,10,13,10,11,14,14
1500,5,11,10,15,9,5,9,10,10,9
1510,7,8,10,12,10,10,22,13,9,6
1520,9,10,7,9,15,9,11,6,10,9
1530,10,15,9,15,11,6,5,12,15,11
1540,12,8,15,7,18,9,12,14,14,5
1550,13,17,10,17,17,12,10,11,13,11
1560,10,10,10,12,11,11,17,12,12,8
1570,14,11,17,8,11,15,14,10,9,14
1580,15,13,10,14,11,15,13,13,10,8
1590,12,13,14,4,15,18,6,12,6,10
1600,10,11,11,8,12,10,15,11,8,10
1610,11,11,13,8,9,12,5,9,6,10
1620,15,13,9,8,12,7,15,11,5,12
