SPECTRUM,DATE,TIME,LIVE,REAL
20230524_8MeV_Co-01-00.csv,23-05-24,14:37:40,400.22,402.04
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
1820,1,1,1,1,0,1,0,1,1,2
1830,3,1,0,5,2,0,1,1,1,0
1840,0,2,1,1,1,2,1,1,2,2
1850,0,1,0,0,2,3,2,1,0,1
1860,1,1,2,0,1,2,1,1,5,3
1870,3,3,1,0,3,1,3,1,1,1
1880,1,0,1,1,3,0,2,2,1,2
1890,3,4,1,2,3,1,1,2,0,3
1900,1,2,2,1,1,1,2,2,2,4
1910,0,2,5,1,2,0,0,1,6,1
1920,5,4,2,1,0,1,2,2,1,1
1930,3,2,2,0,0,0,4,2,3,2
1940,2,3,2,1,2,3,3,2,1,2
1950,2,1,3,2,5,3,1,0,2,2
1960,1,0,4,0,2,4,3,4,1,3
1970,0,2,1,0,2,3,3,4,2,2
1980,1,1,3,3,4,0,3,2,1,0
1990,2,1,3,2,1,1,2,1,3,2
2000,2,1,5,3,4,2,3,1,2,2
2010,0,1,0,5,4,1,4,0,2,4
2020,2,2,4,3,1,0,5,1,3,0
2030,1,3,4,3,0,1,0,4,2,3
2040,4,3,2,3,3,2,4,2,0,1
2050,2,3,4,1,6,1,3,0,2,2
2060,3,4,2,3,3,2,2,6,1,1
2070,4,3,5,5,2,2,2,0,1,3
2080,4,1,6,6,2,4,4,4,4,3
2090,1,5,2,3,4,3,3,4,0,4
2100,10,2,3,2,3,3,1,4,0,3
2110,6,1,0,2,1,0,2,2,4,5
2120,2,7,3,3,3,1,5,0,5,2
2130,1,5,3,1,2,5,3,5,4,1
2140,5,4,1,4,5,3,6,3,1,4
2150,1,3,4,3,1,2,5,5,1,5
2160,2,5,3,7,3,4,6,3,3,5
2170,5,4,4,4,6,3,3,2,2,5
2180,5,10,7,4,4,3,4,1,6,4
2190,5,2,4,5,1,6,3,3,10,5
2200,4,3,6,6,7,4,3,7,7,3
2210,4,4,5,6,8,5,4,4,5,6
2220,7,5,5,5,3,6,4,4,6,2
2230,4,6,3,7,10,6,2,8,4,9
2240,1,7,2,6,4,7,6,6,4,3
2250,2,6,2,5,5,3,6,5,4,6
2260,5,6,3,3,5,6,6,5,8,2
2270,3,4,5,5,9,7,5,3,6,6
2280,10,6,4,12,5,5,6,4,6,10
2290,6,4,10,7,7,4,6,9,8,4
2300,5,9,12,3,4,6,5,10,7,10
2310,8,3,10,8,6,15,6,4,11,3
2320,7,10,6,7,8,10,5,7,7,4
2330,6,7,7,7,9,5,7,6,3,6
2340,7,7,5,10,7,6,11,10,7,7
2350,7,6,8,12,8,7,7,10,9,6
2360,7,5,6,8,15,10,6,8,12,6
2370,6,7,4,9,10,9,10,9,4,7
2380,10,7,11,8,10,10,8,10,11,13
2390,9,9,12,16,14,11,9,17,6,11
2400,4,8,8,6,8,10,10,6,5,8
2410,13,8,3,11,11,13,13,9,7,10
2420,12,7,10,15,17,19,14,16,16,18
2430,26,20,10,8,5,3,3,1,1,0
2440,0,0,0,0,0,0,0,1,0,0
2450,0,0,1,0,2,0,0,1,3,1
2460,0,0,0,0,0,0,0,1,1,0
2470,0,0,0,0,0,0,0,0,0,0
2480,0,0,0,0,1,0,0,0,1,0
2490,0,0,1,0,0,0,0,0,0,0
2500,0,0,1,0,0,0,0,0,0,2
2510,0,0,0,0,0,0,1,1,0,0
2520,0,0,0,0,0,0,0,0,0,1
2530,0,0,1,0,0,0,0,0,0,0
2540,0,0,0,0,1,0,0,0,1,0
2550,0,0,0,0,0,1,0,0,0,0
2560,0,1,1,1,0,0,0,0,0,0
2570,0,1,0,0,0,0,0,1,0,1
2580,0,0,0,0,0,0,0,0,1,0
2590,0,1,1,0,0,0,0,0,1,0
2600,1,2,0,0,0,0,0,1,0,0
2610,0,0,0,0,0,0,1,0,1,1
2620,1,2,1,0,1,1,0,0,0,0
2630,0,0,1,0,0,1,0,1,1,0
2640,0,1,0,0,1,2,0,0,0,0
2650,0,1,0,0,0,0,1,0,0,0
2660,0,0,1,0,1,0,0,0,0,0
2670,1,1,0,0,0,0,0,0,0,1
2680,0,0,0,0,1,0,0,0,0,1
2690,0,1,0,2,0,0,0,0,1,1
2700,0,0,1,0,0,0,0,0,0,0
2710,1,2,0,0,1,0,0,0,0,0
2720,0,1,1,0,0,0,0,2,1,1
2730,0,1,0,0,0,0,1,2,0,0
2740,0,0,0,0,0,2,0,0,1,0
2750,1,0,0,0,1,0,0,0,1,0
2760,1,0,2,1,0,1,0,0,1,1
2770,1,1,0,2,0,0,0,1,0,1
2780,0,1,0,1,0,0,0,0,1,0
2790,0,1,1,0,2,0,0,0,1,1
