  4658 10 0 -388.9 -70.7   27 4664
  4659 10 1 -388.9 -70.7   27 4664
  4661  8 0 -388.9 -70.7   27 4664
  4662  8 1 -388.9 -70.7   27 4664
  4675  6 0 -388.9 -70.7   27 4664
  4676  6 1 -388.9 -70.7   27 4664
  4679  5 0 -388.9 -70.7   27 4664
  4680  5 1 -388.9 -70.7   27 4664
  4682  4 0 -388.9 -70.7   27 4664
  4708 15 0 -388.9 -70.7 1228 4704
  4711 12 0 -388.9 -70.7 1228 4704
  4714 10 0 -388.9 -70.7 1228 4704
  4718  6 0 -388.9 -70.7 1228 4704
  4722  5 0 -388.9 -70.7 1228 4704
  4726  4 0 -388.9 -70.7 1228 4704
  4730  8 0 -388.9 -70.7 1228 4704
  4735 15 0 -388.9 -70.7 1228 4704
  4709 15 1 -388.9 -70.7 1228 4704
  4712 12 1 -388.9 -70.7 1228 4704
  4715 10 1 -388.9 -70.7 1228 4704
  4719  6 1 -388.9 -70.7 1228 4704
  4723  5 1 -388.9 -70.7 1228 4704
  4727  4 1 -388.9 -70.7 1228 4724
  4731  8 1 -388.9 -70.7 1228 4724
  4736 15 1 -388.9 -70.7 1228 4724
  4798 15 0 -813.1 -70.7   27 4796
  4800 15 1 -813.1 -70.7   27 4796
  4803 12 0 -813.1 -70.7   27 4796
  4804 12 1 -813.1 -70.7   27 4796
  4806 10 0 -813.1 -70.7   27 4796
  4807 10 1 -813.1 -70.7   27 4796
  4808 10 1 -813.1 -70.7   27 4796
  4811  8 0 -813.1 -70.7   27 4796
  4812  8 1 -813.1 -70.7   27 4796
  4814  6 0 -813.1 -70.7   27 4796
  4815  6 1 -813.1 -70.7   27 4796
  4816  6 1 -813.1 -70.7   27 4796
  4818  5 0 -813.1 -70.7   27 4796
  4819  5 1 -813.1 -70.7   27 4796
  4824  4 0 -813.1 -70.7   27 4796
  4825  4 1 -813.1 -70.7   27 4796
  4826  4 1 -813.1 -70.7   27 4796
  4838 15 0 -813.1 -70.7 1228 4837
  4839 15 1 -813.1 -70.7 1228 4837
  4841 12 0 -813.1 -70.7 1228 4837
  4842 12 1 -813.1 -70.7 1228 4837
  4844 10 0 -813.1 -70.7 1228 4837
  4846 10 1 -813.1 -70.7 1228 4837
  4847 10 1 -813.1 -70.7 1228 4837
  4849  8 0 -813.1 -70.7 1228 4837
  4850  8 1 -813.1 -70.7 1228 4837
  4852  6 0 -813.1 -70.7 1228 4837
  4853  6 1 -813.1 -70.7 1228 4837
  4854  6 1 -813.1 -70.7 1228 4837
  4859  5 0 -813.1 -70.7 1228 4796
  4860  5 1 -813.1 -70.7 1228 4796
  4861  0 2 -813.1 -70.7 1228 4796
  4875 15 0 -1237 -70.7   27 4872
  4876 15 1 -1237 -70.7   27 4872
  4877 15 1 -1237 -70.7   27 4872
  4879 12 0 -1237 -70.7   27 4872
  4880 12 1 -1237 -70.7   27 4872
  4881 12 1 -1237 -70.7   27 4872
  4882 12 1 -1237 -70.7   27 4872
  4884 10 0 -1237 -70.7   27 4872
  4885 10 1 -1237 -70.7   27 4872
  4887  8 0 -1237 -70.7   27 4872
  4888  8 1 -1237 -70.7   27 4872
  4889  8 1 -1237 -70.7   27 4872
  4891  6 0 -1237 -70.7   27 4872
  4892  6 1 -1237 -70.7   27 4872
  4893  6 1 -1237 -70.7   27 4872
  4895  5 0 -1237 -70.7   27 4872
  4896  5 1 -1237 -70.7   27 4872
  4897  0 2 -1237 -70.7   27 4872
  4903  4 0 -1237 -70.7   27 4872
  4904  4 1 -1237 -70.7   27 4872
  4905  4 1 -1237 -70.7   27 4872
  4906  4 1 -1237 -70.7   27 4872
  4914 15 0 -1237 -70.7 1228 4911
  4915 15 1 -1237 -70.7 1228 4911
  4916 15 1 -1237 -70.7 1228 4911
  4923 12 0 -1237 -70.7 1228 4911
  4924 12 1 -1237 -70.7 1228 4911
  4925 12 1 -1237 -70.7 1228 4911
  4931 10 0 -1237 -70.7 1228 4911
  4933 10 0 -1237 -70.7 1228 4911
  4934 10 1 -1237 -70.7 1228 4911
  4935 10 1 -1237 -70.7 1228 4911
  4937  8 0 -1237 -70.7 1228 4911
  4938  8 1 -1237 -70.7 1228 4911
  4939  8 1 -1237 -70.7 1228 4911
  4941  6 0 -1237 -70.7 1228 4911
  4942  6 0 -1237 -70.7 1228 4911
  4943  6 1 -1237 -70.7 1228 4911
  4944  0 2 -1237 -70.7 1228 4911
  4953  5 0 -1237 -70.7 1228 4911
  4954  5 1 -1237 -70.7 1228 4911
  4956  4 0 -1237 -70.7 1228 4911
  4958  4 1 -1237 -70.7 1228 4911
  4959  4 1 -1237 -70.7 1228 4911
  4960  4 1 -1237 -70.7 1228 4911
  4987 15 0 -1237 -70.7 1228 4966
  4989 15 1 -1237 -70.7 1228 4966
  4990 15 1 -1237 -70.7 1228 4966
  4992 12 0 -1237 -70.7 1228 4966
  4994 10 0 -1237 -70.7 1228 4966
  4995 10 1 -1237 -70.7 1228 4966
  4997  8 0 -1237 -70.7 1228 4966
  4998  8 0 -1237 -70.7 1228 4966
  4999  8 1 -1237 -70.7 1228 4966
  5000  8 1 -1237 -70.7 1228 4966
  5004  6 0 -1237 -70.7 1228 4966
  5005  6 1 -1237 -70.7 1228 4966
  5008  5 0 -1237 -70.7 1228 4966
  5009  5 1 -1237 -70.7 1228 4966
  5011  0 2 -1237 -70.7 1228 4966
  5021 15 0 -1237 -70.7   27 5018
  5022 15 1 -1237 -70.7   27 5018
  5023 15 1 -1237 -70.7   27 5018
  5026 12 0 -1237 -70.7   27 5018
  5027 12 1 -1237 -70.7   27 5018
  5028 12 1 -1237 -70.7   27 5018
  5030 10 0 -1237 -70.7   27 5018
  5033 10 1 -1237 -70.7   27 5018
  5034 10 1 -1237 -70.7   27 5018
  5035 10 1 -1237 -70.7   27 5018
  5037  8 0 -1237 -70.7   27 5018
  5038  8 1 -1237 -70.7   27 5018
  5039  8 1 -1237 -70.7   27 5018
  5042  6 0 -1237 -70.7   27 5018
  5043  6 1 -1237 -70.7   27 5018
  5045  5 0 -1237 -70.7   27 5018
  5046  5 1 -1237 -70.7   27 5018
  5047  0 2 -1237 -70.7   27 5018
  5064 15 0 -388.9 -70.7   27 5061
  5065 15 1 -388.9 -70.7   27 5061
  5066 15 1 -388.9 -70.7   27 5061
  5068 12 0 -388.9 -70.7   27 5061
  5069 12 1 -388.9 -70.7   27 5061
  5070 12 1 -388.9 -70.7   27 5061
  5078 10 0 -388.9 -70.7   27 5061
  5079 10 1 -388.9 -70.7   27 5061
  5081  8 0 -388.9 -70.7   27 5061
  5082  8 1 -388.9 -70.7   27 5061
  5084  6 0 -388.9 -70.7   27 5061
  5085  6 1 -388.9 -70.7   27 5061
  5086  6 1 -388.9 -70.7   27 5061
  5088  5 0 -388.9 -70.7   27 5061
  5089  5 1 -388.9 -70.7   27 5061
  5090  0 2 -388.9 -70.7   27 5061
  5093 15 0 -388.9 -70.7 1228 5091
  5094 15 1 -388.9 -70.7 1228 5091
  5095 15 1 -388.9 -70.7 1228 5091
  5097 12 0 -388.9 -70.7 1228 5091
  5098 12 1 -388.9 -70.7 1228 5091
  5100 10 0 -388.9 -70.7 1228 5091
  5101 10 1 -388.9 -70.7 1228 5091
  5103  8 0 -388.9 -70.7 1228 5091
  5104  8 1 -388.9 -70.7 1228 5091
  5105  8 1 -388.9 -70.7 1228 5091
  5107  6 0 -388.9 -70.7 1228 5091
  5108  6 1 -388.9 -70.7 1228 5091
  5109  6 1 -388.9 -70.7 1228 5091
  5110  5 0 -388.9 -70.7 1228 5091
  5111  5 1 -388.9 -70.7 1228 5091
  5113  4 0 -388.9 -70.7 1228 5091
  5114  4 1 -388.9 -70.7 1228 5091
  5115  0 2 -388.9 -70.7 1228 5091
  5240 15 0 -388.9 -70.7   27 5234
  5242 15 1 -388.9 -70.7   27 5234
  5243 15 1 -388.9 -70.7   27 5234
  5245 12 0 -388.9 -70.7   27 5234
  5247 12 1 -388.9 -70.7   27 5234
  5248 12 1 -388.9 -70.7   27 5234
  5249 12 1 -388.9 -70.7   27 5234
  5252 10 0 -388.9 -70.7   27 5234
  5253 10 0 -388.9 -70.7   27 5234
  5254 10 1 -388.9 -70.7   27 5234
  5259  8 0 -388.9 -70.7   27 5234
  5260  8 1 -388.9 -70.7   27 5234
  5262  6 0 -388.9 -70.7   27 5234
  5263  6 1 -388.9 -70.7   27 5234
  5265  5 0 -388.9 -70.7   27 5234
  5266  5 1 -388.9 -70.7   27 5234
  5267  0 2 -388.9 -70.7   27 5234
  5276 15 0 -388.9 -70.7 -1173 5273
  5277 15 1 -388.9 -70.7 -1173 5273
  5278 15 1 -388.9 -70.7 -1173 5273
  5283 15 0 -388.9 -70.7 -1173 5273
  5284 15 1 -388.9 -70.7 -1173 5273
  5285 15 1 -388.9 -70.7 -1173 5273
  5286  0 2 -388.9 -70.7 -1173 5273
  5290 12 0 -388.9 -70.7 -1173 5273
  5291 12 1 -388.9 -70.7 -1173 5273
  5292 12 0 -388.9 -70.7 -1173 5273
  5296 10 0 -388.9 -70.7 -1173 5273
  5297 10 1 -388.9 -70.7 -1173 5273
  5299  8 1 -388.9 -70.7 -1173 5273
  5300  8 1 -388.9 -70.7 -1173 5273
  5301  8 0 -388.9 -70.7 -1173 5273
  5304  6 1 -388.9 -70.7 -1173 5273
  5305  6 1 -388.9 -70.7 -1173 5273
  5306  6 0 -388.9 -70.7 -1173 5273
  5308  6 1 -388.9 -70.7 -1173 5273
  5309  6 1 -388.9 -70.7 -1173 5273
  5310  0 2 -388.9 -70.7 -1173 5273
  5311  5 0 -388.9 -70.7 -1173 5273
  5312  5 0 -388.9 -70.7 -1173 5273
  5313  5 1 -388.9 -70.7 -1173 5273
  5314  5 1 -388.9 -70.7 -1173 5273
  5315  0 2 -388.9 -70.7 -1173 5273
  5471  15 0 -1237 -70.7 -1173 5470
  5472  15 1 -1237 -70.7 -1173 5470
  5473  15 1 -1237 -70.7 -1173 5470
  5474  0 2 -1237 -70.7 -1173 5470
  5476  12 0 -1237 -70.7 -1173 5470
  5477  12 1 -1237 -70.7 -1173 5470
  5479  10 0 -1237 -70.7 -1173 5470
  5480  10 1 -1237 -70.7 -1173 5470
  5481  0 2 -1237 -70.7 -1173 5470
  5483  8 0 -1237 -70.7 -1173 5470
  5484  8 1 -1237 -70.7 -1173 5470
  5488  6 0 -1237 -70.7 -1173 5470
  5489  6 1 -1237 -70.7 -1173 5470
  5497  5 0 -1237 -70.7 -1173 5470
  5498  5 1 -1237 -70.7 -1173 5470
  5502  4 0 -1237 -70.7 -1173 5470
  5503  4 1 -1237 -70.7 -1173 5470
  5504  4 1 -1237 -70.7 -1173 5470
  5505  4 1 -1237 -70.7 -1173 5470
  5506  0 2 -1237 -70.7 -1173 5470
  6325 15 0 -388.9 -70.7 1197 6300
  6326 15 1 -388.9 -70.7 1197 6300
  6327 15 1 -388.9 -70.7 1197 6300
  6328 15 1 -388.9 -70.7 1197 6300
  6329  0 2 -388.9 -70.7 1197 6300
  6333 12 0 -388.9 -70.7 1197 6300
  6334 12 1 -388.9 -70.7 1197 6300
  6335 12 1 -388.9 -70.7 1197 6300
  6337 10 0 -388.9 -70.7 1197 6300
  6338 10 0 -388.9 -70.7 1197 6300
  6339 10 1 -388.9 -70.7 1197 6300
  6340 10 1 -388.9 -70.7 1197 6300
  6341 10 1 -388.9 -70.7 1197 6300
  6343  8 0 -388.9 -70.7 1197 6300
  6344  8 1 -388.9 -70.7 1197 6300
  6345  8 1 -388.9 -70.7 1197 6300
  6348  6 0 -388.9 -70.7 1197 6300
  6349  6 1 -388.9 -70.7 1197 6300
  6350  6 1 -388.9 -70.7 1197 6300
  6356  5 0 -388.9 -70.7 1197 6300
  6357  5 1 -388.9 -70.7 1197 6300
  6358  5 1 -388.9 -70.7 1197 6300
  6360  4 0 -388.9 -70.7 1197 6300
  6361  4 1 -388.9 -70.7 1197 6300
  6362  4 1 -388.9 -70.7 1197 6300
  6363  4 1 -388.9 -70.7 1197 6300
  6364  0 2 -388.9 -70.7 1197 6300
  6371 15 0 -388.9 -70.7 -6 6369
  6372 15 1 -388.9 -70.7 -6 6369
  6373 15 1 -388.9 -70.7 -6 6369
  6375 12 0 -388.9 -70.7 -6 6369
  6376 12 1 -388.9 -70.7 -6 6369
  6377 12 1 -388.9 -70.7 -6 6369
  6379 10 0 -388.9 -70.7 -6 6369
  6380 10 1 -388.9 -70.7 -6 6369
  6381 10 1 -388.9 -70.7 -6 6369
  6382  0 2 -388.9 -70.7 -6 6369
  6386  8 0 -388.9 -70.7 -6 6369
  6387  8 1 -388.9 -70.7 -6 6369
  6388  8 1 -388.9 -70.7 -6 6369
  6391  6 0 -388.9 -70.7 -6 6369
  6392  6 1 -388.9 -70.7 -6 6369
  6393  6 1 -388.9 -70.7 -6 6369
  6395  5 0 -388.9 -70.7 -6 6369
  6396  5 1 -388.9 -70.7 -6 6369
  6397  5 1 -388.9 -70.7 -6 6369
  6399  4 0 -388.9 -70.7 -6 6369
  6401  4 1 -388.9 -70.7 -6 6369
  6402  4 1 -388.9 -70.7 -6 6369
  6403  4 1 -388.9 -70.7 -6 6369
  6404  0 2 -388.9 -70.7 -6 6369
  6408 15 0 -388.9 -70.7 -1209 6407
  6409 15 1 -388.9 -70.7 -1209 6407
  6410 15 1 -388.9 -70.7 -1209 6407
  6412 12 0 -388.9 -70.7 -1209 6407
  6414 12 1 -388.9 -70.7 -1209 6407
  6415 12 1 -388.9 -70.7 -1209 6407
  6416  0 2 -388.9 -70.7 -1209 6407
  6418 12 0 -388.9 -70.7 -1209 6407
  6419 12 1 -388.9 -70.7 -1209 6407
  6421 10 0 -388.9 -70.7 -1209 6407
  6422 10 1 -388.9 -70.7 -1209 6407
  6423 10 1 -388.9 -70.7 -1209 6407
  6424  0 2 -388.9 -70.7 -1209 6407
  6430  8 0 -388.9 -70.7 -1209 6407
  6431  8 1 -388.9 -70.7 -1209 6407
  6432  8 1 -388.9 -70.7 -1209 6407
  6433  0 2 -388.9 -70.7 -1209 6407
  6438  6 0 -388.9 -70.7 -1209 6407
  6439  6 1 -388.9 -70.7 -1209 6407
  6440  6 1 -388.9 -70.7 -1209 6407
  6441  6 1 -388.9 -70.7 -1209 6407
  6448  5 0 -388.9 -70.7 -1209 6407
  6449  5 1 -388.9 -70.7 -1209 6407
  6450  5 1 -388.9 -70.7 -1209 6407
  6453  4 1 -388.9 -70.7 -1209 6407
  6454  4 1 -388.9 -70.7 -1209 6407
  6455  4 1 -388.9 -70.7 -1209 6407
  6456  0 2 -388.9 -70.7 -1209 6407
  6457  4 0 -388.9 -70.7 -1209 6407
  6605 15 0 -388.9 -70.7 1197 6603
  6606 15 1 -388.9 -70.7 1197 6603
  6607 15 1 -388.9 -70.7 1197 6603
  6609 10 0 -388.9 -70.7 1197 6603
  6610 10 1 -388.9 -70.7 1197 6603
  6611 10 1 -388.9 -70.7 1197 6603
  6613  6 0 -388.9 -70.7 1197 6603
  6614  6 1 -388.9 -70.7 1197 6603
  6616  4 0 -388.9 -70.7 1197 6603
  6617  4 1 -388.9 -70.7 1197 6603
  6618  4 1 -388.9 -70.7 1197 6603
  6619  4 1 -388.9 -70.7 1197 6603
  6622  0 2 -388.9 -70.7 1197 6603
  6634 15 0 -388.9 -70.7 -6 6633
  6635 15 0 -388.9 -70.7 -6 6633
  6636 15 1 -388.9 -70.7 -6 6633
  6637 15 1 -388.9 -70.7 -6 6633
  6639 10 0 -388.9 -70.7 -6 6633
  6640 10 1 -388.9 -70.7 -6 6633
  6643  6 0 -388.9 -70.7 -6 6633
  6644  6 1 -388.9 -70.7 -6 6633
  6646  4 0 -388.9 -70.7 -6 6633
  6647  4 1 -388.9 -70.7 -6 6633
  6648  4 1 -388.9 -70.7 -6 6633
  6649  0 2 -388.9 -70.7 -6 6633
  6653 15 0 -388.9 -70.7 -1209 6652
  6654 15 0 -388.9 -70.7 -1209 6652
  6655 15 1 -388.9 -70.7 -1209 6652
  6656 15 1 -388.9 -70.7 -1209 6652
  6660 10 0 -388.9 -70.7 -1209 6652
  6661 10 1 -388.9 -70.7 -1209 6652
  6663  6 0 -388.9 -70.7 -1209 6652
  6664  6 1 -388.9 -70.7 -1209 6652
  6665  6 1 -388.9 -70.7 -1209 6652
  6667  4 0 -388.9 -70.7 -1209 6652
  6668  4 1 -388.9 -70.7 -1209 6652
  6669  4 1 -388.9 -70.7 -1209 6652
  6670  0 2 -388.9 -70.7 -1209 6652
  6676 15 0 -813.1 -70.7 1197 6675
  6677 15 1 -813.1 -70.7 1197 6675
  6678 15 1 -813.1 -70.7 1197 6675
  6683 10 0 -813.1 -70.7 1197 6675
  6684 10 1 -813.1 -70.7 1197 6675
  6686  6 0 -813.1 -70.7 1197 6675
  6687  6 1 -813.1 -70.7 1197 6675
  6689  4 0 -813.1 -70.7 1197 6675
  6690  4 1 -813.1 -70.7 1197 6675
  6691  4 1 -813.1 -70.7 1197 6675
  6692  4 1 -813.1 -70.7 1197 6675
  6693  0 2 -813.1 -70.7 1197 6675
  6729 15 0 -813.1 -70.7 -6 6728
  6730 15 1 -813.1 -70.7 -6 6728
  6731 15 1 -813.1 -70.7 -6 6728
  6733 10 0 -813.1 -70.7 -6 6728
  6734 10 1 -813.1 -70.7 -6 6728
  6736  6 0 -813.1 -70.7 -6 6728
  6737  6 1 -813.1 -70.7 -6 6728
  6738  6 1 -813.1 -70.7 -6 6728
  6740  4 0 -813.1 -70.7 -6 6728
  6741  4 1 -813.1 -70.7 -6 6728
  6742  4 1 -813.1 -70.7 -6 6728
  6743  4 1 -813.1 -70.7 -6 6728
  6745  0 2 -813.1 -70.7 -6 6728
  6750 15 1 -813.1 -70.7 -1209 6747
  6751 15 1 -813.1 -70.7 -1209 6747
  6752 15 0 -813.1 -70.7 -1209 6747
  6754 10 1 -813.1 -70.7 -1209 6747
  6755 10 0 -813.1 -70.7 -1209 6747
  6759  6 1 -813.1 -70.7 -1209 6747
  6760  6 1 -813.1 -70.7 -1209 6747
  6761  6 0 -813.1 -70.7 -1209 6747
  6763  4 1 -813.1 -70.7 -1209 6747
  6764  4 1 -813.1 -70.7 -1209 6747
  6765  4 0 -813.1 -70.7 -1209 6747
  6767  0 2 -813.1 -70.7 -1209 6747
  6771 15 0 -1237 -70.7 1197 6770
  6772 15 1 -1237 -70.7 1197 6770
  6773 15 1 -1237 -70.7 1197 6770
  6775 10 0 -1237 -70.7 1197 6770
  6776 10 1 -1237 -70.7 1197 6770
  6778  6 0 -1237 -70.7 1197 6770
  6779  6 1 -1237 -70.7 1197 6770
  6780  6 1 -1237 -70.7 1197 6770
  6783  4 0 -1237 -70.7 1197 6770
  6784  4 1 -1237 -70.7 1197 6770
  6785  4 1 -1237 -70.7 1197 6770
  6789 15 0 -1237 -70.7 -6 6788
  6790 15 1 -1237 -70.7 -6 6788
  6791 15 1 -1237 -70.7 -6 6788
  6794 10 1 -1237 -70.7 -6 6788
  6795 10 0 -1237 -70.7 -6 6788
  6797  6 0 -1237 -70.7 -6 6788
  6798  6 1 -1237 -70.7 -6 6788
  6799  6 1 -1237 -70.7 -6 6788
  6801  4 1 -1237 -70.7 -6 6788
  6802  4 1 -1237 -70.7 -6 6788
  6803  4 1 -1237 -70.7 -6 6788
  6804  4 0 -1237 -70.7 -6 6788
  6806  0 2 -1237 -70.7 -6 6788
  6814 15 1 -1237 -70.7 -1209 6809
  6815 15 1 -1237 -70.7 -1209 6809
  6816 15 0 -1237 -70.7 -1209 6809
  6818 10 1 -1237 -70.7 -1209 6809
  6821 10 0 -1237 -70.7 -1209 6809
  6823  6 0 -1237 -70.7 -1209 6809
  6824  6 1 -1237 -70.7 -1209 6809
  6825  6 1 -1237 -70.7 -1209 6809
  6826  6 1 -1237 -70.7 -1209 6809
  6828  0 2 -1237 -70.7 -1209 6809
  6830  4 1 -1237 -70.7 -1209 6829
  6831  4 1 -1237 -70.7 -1209 6829
  6832  4 0 -1237 -70.7 -1209 6829
  6833  0 2 -1237 -70.7 -1209 6829
  6916 10 0 -1237 -70.7 1197 6906
  6917 10 1 -1237 -70.7 1197 6906
  6918 10 1 -1237 -70.7 1197 6906
  6919  0 2 -1237 -70.7 1197 6906
  6924 10 0 -1237 -70.7 1197 6923
  6925 10 1 -1237 -70.7 1197 6923
  6927 10 0 -1237 -70.7 1197 6923
  6928 10 0 -1237 -70.7 1197 6923
  6929  0 2 -1237 -70.7 1197 6923
  6933 10 0 -1237 -70.7 1197 6931
  6934 10 1 -1237 -70.7 1197 6931
  6935 10 1 -1237 -70.7 1197 6931
  6936  0 2 -1237 -70.7 1197 6931
  6938 10 0 -1237 -70.7 1197 6931
  6939 10 1 -1237 -70.7 1197 6931
  6940 10 1 -1237 -70.7 1197 6931
  6943 10 0 -1237 -70.7 1197 6942
  6944 10 0 -1237 -70.7 1197 6942
  6945 10 1 -1237 -70.7 1197 6942
  6946 10 1 -1237 -70.7 1197 6942
  6947  0 2 -1237 -70.7 1197 6942
  7213 15 0 -388.9 -70.7 -6 7212
  7214 15 1 -388.9 -70.7 -6 7212
  7215 15 1 -388.9 -70.7 -6 7212
  7216  0 2 -388.9 -70.7 -6 7212
  7219 10 0 -388.9 -70.7 -6 7212
  7220 10 1 -388.9 -70.7 -6 7212
  7222  6 0 -388.9 -70.7 -6 7212
  7223  6 1 -388.9 -70.7 -6 7212
  7225  4 0 -388.9 -70.7 -6 7212
  7226  4 1 -388.9 -70.7 -6 7212
  7227  4 1 -388.9 -70.7 -6 7212
  7515 10 0 -388.9 -70.7 1197 7510
  7516 10 0 -388.9 -70.7 1197 7510 
  7518 10 1 -388.9 -70.7 1197 7510
  7520  6 0 -388.9 -70.7 1197 7510
  7521  6 1 -388.9 -70.7 1197 7510
  7522  6 1 -388.9 -70.7 1197 7510
  7523  0 2 -388.9 -70.7 1197 7510
  7528 10 0 -388.9 -70.7 -6 7526
  7529 10 1 -388.9 -70.7 -6 7526
  7530  0 2 -388.9 -70.7 -6 7526
  7532  6 0 -388.9 -70.7 -6 7526
  7533  6 1 -388.9 -70.7 -6 7526
  7539 10 0 -388.9 -70.7 -1209 7536
  7541 10 0 -388.9 -70.7 -1209 7536
  7542 10 1 -388.9 -70.7 -1209 7536
  7545  6 0 -388.9 -70.7 -1209 7536
  7546  6 1 -388.9 -70.7 -1209 7536
  7547  0 2 -388.9 -70.7 -1209 7536
  7589 10 0 -1237 -70.7 1197 7584
  7590 10 1 -1237 -70.7 1197 7584
  7591  0 2 -1237 -70.7 1197 7584
  7593  6 0 -1237 -70.7 1197 7584
  7594  6 1 -1237 -70.7 1197 7584
  7595  6 1 -1237 -70.7 1197 7584
  7600 10 0 -1237 -70.7 -6 7599
  7601 10 1 -1237 -70.7 -6 7599
  7603  6 0 -1237 -70.7 -6 7599
  7604  6 1 -1237 -70.7 -6 7599
  7605  6 1 -1237 -70.7 -6 7599
  7606 10 1 -1237 -70.7 -6 7599
  7607  0 2 -1237 -70.7 -6 7599
  7613 10 0 -1237 -70.7 -1209 7610
  7614 10 1 -1237 -70.7 -1209 7610
  7615  0 2 -1237 -70.7 -1209 7610
  7617  6 0 -1237 -70.7 -1209 7610
  7618  6 1 -1237 -70.7 -1209 7610
  7712 10 0 -1237 -70.7 1197 7711
  7713 10 1 -1237 -70.7 1197 7711
  7714  0 2 -1237 -70.7 1197 7711
  8572 15 0 -1237 -70.7 1197 8560
  8573 15 1 -1237 -70.7 1197 8560
  8574 15 1 -1237 -70.7 1197 8560
  8575  0 2 -1237 -70.7 1197 8560
  8581 15 0 -1237 -70.7 1197 8577
  8582 15 1 -1237 -70.7 1197 8577
  8583 15 1 -1237 -70.7 1197 8577
  8584 15 1 -1237 -70.7 1197 8577
  8585  0 2 -1237 -70.7 1197 8577
  8588 15 0 -1237 -70.7 1197 8587
  8589 15 1 -1237 -70.7 1197 8587
  8590 15 1 -1237 -70.7 1197 8587
  8591  0 2 -1237 -70.7 1197 8587
  8595 15 0 -1237 -70.7 1197 8593
  8596 15 1 -1237 -70.7 1197 8593
  8597 15 1 -1237 -70.7 1197 8593
  8598 15 1 -1237 -70.7 1197 8593
  8599  0 2 -1237 -70.7 1197 8593
  8623 15 0 -388.9 -70.7 1197 8618
  8624 15 1 -388.9 -70.7 1197 8618
  8625 15 1 -388.9 -70.7 1197 8618
  8626  0 2 -388.9 -70.7 1197 8618
  8630 15 0 -388.9 -70.7 1197 8629
