SPECTRUM,DATE,TIME,LIVE,REAL
20230524_15MeV_Co60-01-00.csv,23-05-24,10:44:40,1336.26,1342.56
RSV1,RSV2,RSV3,RSV4,RSV5,RSV6,RSV7,RSV8,RSV9,RSV10
1,2,3,4,5,6,7,8,9,10
PHA NO.,SEGMENT NO.,SIZE
01,00,4096

                                                               
CH,0,1,2,3,4,5,6,7,8,9
1340,2,0,0,2,2,0,2,0,1,4
1350,2,2,1,2,1,0,2,1,1,2
1360,0,2,2,3,3,1,1,1,3,1
1370,2,2,1,1,0,2,1,3,2,3
1380,1,3,0,3,1,2,4,2,2,1
1390,1,2,2,3,0,2,4,0,0,2
1400,2,2,0,0,0,3,1,2,2,1
1410,1,2,3,1,0,1,0,0,2,1
1420,3,2,0,2,2,4,0,0,0,1
1430,1,1,1,1,0,2,7,4,0,4
1440,2,2,3,3,2,2,5,2,3,2
1450,2,3,2,2,1,4,5,2,2,2
1460,0,1,0,2,5,4,4,2,2,0
1470,1,5,3,0,4,2,2,2,1,2
1480,3,1,0,2,3,3,1,1,0,2
1490,2,2,2,2,3,7,0,3,0,2
1500,3,4,1,3,1,2,0,6,1,2
1510,3,5,4,0,0,1,3,3,1,3
1520,2,1,2,3,3,1,2,5,2,1
1530,3,1,2,2,1,4,1,1,2,2
1540,1,1,2,3,5,2,1,3,1,2
1550,1,2,1,4,5,2,0,1,0,4
1560,3,3,0,3,0,2,2,4,1,3
1570,2,1,2,3,0,2,0,1,3,2
1580,3,2,2,4,1,2,6,2,8,2
1590,3,0,4,3,4,1,1,3,1,6
1600,5,1,0,0,4,2,2,3,2,3
1610,3,2,3,1,1,3,3,0,3,2
1620,1,2,2,0,1,1,1,4,3,5
1630,1,5,3,7,0,4,2,2,2,3
1640,3,2,6,6,2,0,2,3,5,2
1650,1,5,3,1,5,5,1,5,3,1
1660,1,2,3,0,4,3,3,3,2,3
1670,4,1,3,8,3,2,2,4,5,1
1680,1,5,2,3,4,2,4,4,0,2
1690,1,3,1,2,1,6,2,2,6,2
1700,4,2,3,0,3,3,3,3,1,1
1710,2,0,4,2,2,3,0,4,3,2
1720,3,3,1,3,6,2,2,2,4,1
1730,4,0,3,3,2,1,4,2,3,1
1740,2,3,4,2,1,1,1,2,4,4
1750,2,4,1,3,3,3,5,4,2,2
1760,2,4,3,3,0,2,1,1,6,2
1770,0,5,3,1,2,1,3,3,1,2
1780,1,3,2,1,1,2,3,4,2,5
1790,1,1,2,2,1,5,2,1,3,2
1800,3,0,3,5,2,4,1,3,2,3
1810,0,4,4,3,4,1,2,3,4,2
1820,5,4,4,0,2,0,6,4,2,2
1830,2,2,1,3,4,3,0,4,5,3
1840,2,3,4,2,3,2,2,5,2,0
1850,0,3,5,4,3,3,1,4,3,5
1860,2,3,1,5,6,3,3,7,2,4
1870,3,1,1,2,1,0,4,2,3,1
1880,4,2,6,3,2,2,4,2,3,3
1890,1,0,4,3,1,4,5,4,1,1
1900,7,3,3,2,1,3,0,7,3,3
1910,5,2,3,3,4,2,6,5,3,1
1920,0,6,2,1,0,5,1,3,2,0
1930,2,2,3,2,7,3,2,9,0,2
1940,3,3,4,5,5,3,4,7,2,4
1950,4,0,4,4,4,3,6,2,4,2
1960,5,7,3,4,4,5,4,3,3,5
1970,2,2,4,2,2,2,2,3,4,2
1980,4,3,9,3,7,4,2,4,6,9
1990,4,2,4,4,3,5,4,1,4,3
2000,1,5,3,2,6,4,8,6,3,5
2010,5,4,1,3,3,3,2,6,1,2
2020,3,6,1,3,3,0,2,3,2,4
2030,3,4,6,4,5,6,8,3,3,3
2040,0,3,5,3,4,4,2,2,7,3
2050,6,1,5,1,8,6,6,7,2,4
2060,6,2,7,3,5,4,6,0,6,1
2070,2,2,3,1,2,4,1,1,3,3
2080,2,1,4,11,6,4,1,0,2,5
2090,4,3,5,6,3,7,3,5,5,5
2100,3,4,4,9,5,4,4,2,2,3
2110,3,2,6,5,5,4,10,6,5,5
2120,4,1,1,5,8,6,4,4,8,8
2130,2,1,6,4,2,6,4,3,3,3
2140,5,8,3,4,9,9,6,4,9,5
2150,3,4,5,3,3,8,6,3,3,3
2160,1,8,5,1,4,6,5,9,5,3
2170,4,5,5,7,6,7,6,7,5,3
2180,3,4,9,6,3,3,5,10,7,2
2190,7,6,9,3,4,7,2,7,8,4
2200,5,6,5,8,7,9,8,4,5,3
2210,2,9,8,10,7,11,6,5,4,4
2220,8,10,8,5,8,6,6,6,7,3
2230,3,6,10,13,8,6,13,10,8,3
2240,10,7,2,7,5,6,10,6,5,7
2250,8,7,10,8,7,11,8,9,7,9
2260,9,9,12,1,3,8,5,8,8,5
2270,7,5,5,3,7,8,6,6,10,5
2280,2,8,7,9,4,4,7,6,7,4
2290,4,5,11,6,7,9,7,4,3,5
2300,3,3,2,7,8,2,19,16,16,16
2310,29,19,31,19,23,18,6,1,1,0
2320,1,0,0,0,0,1,0,0,0,1
2330,0,0,0,2,0,0,0,0,0,0
2340,0,0,1,1,0,0,1,1,0,0
2350,0,0,0,2,0,0,0,0,0,0
2360,0,0,1,0,0,0,0,0,0,0
2370,0,0,1,0,0,0,0,0,0,1
2380,0,0,0,0,1,0,0,0,0,0
2390,0,0,0,0,0,0,1,1,0,0
2400,0,0,0,0,0,0,0,0,0,1
2410,0,1,0,0,0,0,0,0,0,0
2420,1,0,1,0,0,0,1,1,0,0
2430,0,0,0,0,0,1,2,0,0,0
2440,0,0,0,1,0,0,1,0,0,0
2450,0,1,0,0,1,1,0,0,1,0
2460,0,0,2,0,0,0,0,0,0,0
2470,0,0,0,0,0,1,0,0,0,0
2480,0,0,1,0,1,0,0,0,0,0
